Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Female,Estonia,2020,29,9.0,4.0,8.0,11.0,12.0,7.0,8.4,2.9,1.96,2.5,5.9,10.9,0.6,2.5,7.1,24.5,8.4 (±2.5),0.6 (±2.5),7.1% (±24.5%),45393,1.3,5.5,1.3(±5.5)
Female,Estonia,2020,30,6.0,10.0,10.0,10.0,11.0,5.0,9.2,2.1,1.96,1.8,7.3999999999999995,11.0,-3.2,1.8,-34.8,10.7,9.2 (±1.8),-3.2 (±1.8),-34.8% (±10.7%),45393,-7.0,3.9,-7.0(±3.9)
Female,Estonia,2020,31,9.0,7.0,13.0,8.0,12.0,9.0,9.8,2.3,1.96,2.0,7.800000000000001,11.8,-0.8,2.0,-8.2,15.5,9.8 (±2.0),-0.8 (±2.0),-8.2% (±15.5%),45393,-1.8,4.4,-1.8(±4.4)
Female,Estonia,2020,32,12.0,8.0,7.0,10.0,9.0,7.0,8.2,1.2,1.96,1.1,7.1,9.299999999999999,3.8,1.1,46.3,17.3,8.2 (±1.1),3.8 (±1.1),46.3% (±17.3%),45393,8.4,2.4,8.4(±2.4)
Female,Estonia,2020,33,9.0,9.0,4.0,6.0,8.0,8.0,7.0,1.8,1.96,1.6,5.4,8.6,2.0,1.6,28.6,23.9,7.0 (±1.6),2.0 (±1.6),28.6% (±23.9%),45393,4.4,3.5,4.4(±3.5)
Female,Estonia,2020,34,7.0,4.0,7.0,9.0,12.0,6.0,7.6,2.7,1.96,2.4,5.199999999999999,10.0,-0.6,2.4,-7.9,22.1,7.6 (±2.4),-0.6 (±2.4),-7.9% (±22.1%),45393,-1.3,5.3,-1.3(±5.3)
Female,Estonia,2020,35,10.0,3.0,4.0,15.0,11.0,7.0,8.0,4.5,1.96,3.9,4.1,11.9,2.0,3.9,25.0,41.0,8.0 (±3.9),2.0 (±3.9),25.0% (±41.0%),45393,4.4,8.6,4.4(±8.6)
Female,Estonia,2020,36,8.0,12.0,7.0,8.0,9.0,12.0,9.6,2.1,1.96,1.8,7.8,11.4,-1.6,1.8,-16.7,13.1,9.6 (±1.8),-1.6 (±1.8),-16.7% (±13.1%),45393,-3.5,3.9,-3.5(±3.9)
Female,Estonia,2020,37,8.0,11.0,11.0,6.0,10.0,5.0,8.6,2.6,1.96,2.3,6.3,10.899999999999999,-0.6,2.3,-7.0,19.6,8.6 (±2.3),-0.6 (±2.3),-7.0% (±19.6%),45393,-1.3,5.0,-1.3(±5.0)
Female,Estonia,2020,38,11.0,5.0,9.0,11.0,6.0,10.0,8.2,2.3,1.96,2.0,6.199999999999999,10.2,2.8,2.0,34.1,26.3,8.2 (±2.0),2.8 (±2.0),34.1% (±26.3%),45393,6.2,4.4,6.2(±4.4)
Female,Estonia,2020,39,9.0,9.0,10.0,8.0,15.0,4.0,9.2,3.5,1.96,3.1,6.1,12.299999999999999,-0.2,3.1,-2.2,24.6,9.2 (±3.1),-0.2 (±3.1),-2.2% (±24.6%),45393,-0.4,6.8,-0.4(±6.8)
Female,Estonia,2020,40,5.0,6.0,7.0,8.0,4.0,13.0,7.6,3.0,1.96,2.6,5.0,10.2,-2.6,2.6,-34.2,16.8,7.6 (±2.6),-2.6 (±2.6),-34.2% (±16.8%),45393,-5.7,5.7,-5.7(±5.7)
Female,Estonia,2020,41,15.0,6.0,14.0,4.0,10.0,6.0,8.0,3.6,1.96,3.2,4.8,11.2,7.0,3.2,87.5,53.6,8.0 (±3.2),7.0 (±3.2),87.5% (±53.6%),45393,15.4,7.1,15.4(±7.1)
Female,Estonia,2020,42,10.0,8.0,3.0,11.0,19.0,6.0,9.4,5.5,1.96,4.8,4.6000000000000005,14.2,0.6,4.8,6.4,36.0,9.4 (±4.8),0.6 (±4.8),6.4% (±36.0%),45393,1.3,10.6,1.3(±10.6)
Female,Estonia,2020,43,11.0,10.0,12.0,3.0,7.0,7.0,7.8,3.1,1.96,2.7,5.1,10.5,3.2,2.7,41.0,36.2,7.8 (±2.7),3.2 (±2.7),41.0% (±36.2%),45393,7.0,6.0,7.0(±6.0)
Female,Estonia,2020,44,8.0,7.0,10.0,9.0,13.0,6.0,9.0,2.4,1.96,2.1,6.9,11.1,-1.0,2.1,-11.1,16.8,9.0 (±2.1),-1.0 (±2.1),-11.1% (±16.8%),45393,-2.2,4.6,-2.2(±4.6)
Female,Estonia,2020,45,8.0,4.0,8.0,9.0,9.0,7.0,7.4,1.9,1.96,1.7,5.7,9.1,0.6,1.7,8.1,20.2,7.4 (±1.7),0.6 (±1.7),8.1% (±20.2%),45393,1.3,3.8,1.3(±3.8)
Female,Estonia,2020,46,4.0,10.0,11.0,13.0,10.0,7.0,10.2,1.9,1.96,1.7,8.5,11.899999999999999,-6.2,1.7,-60.8,5.6,10.2 (±1.7),-6.2 (±1.7),-60.8% (±5.6%),45393,-13.7,3.8,-13.7(±3.8)
Female,Estonia,2020,47,7.0,4.0,8.0,5.0,13.0,8.0,7.6,3.1,1.96,2.7,4.8999999999999995,10.3,-0.6,2.7,-7.9,24.1,7.6 (±2.7),-0.6 (±2.7),-7.9% (±24.1%),45393,-1.3,5.9,-1.3(±5.9)
Female,Estonia,2020,48,10.0,9.0,6.0,5.0,8.0,6.0,6.8,1.5,1.96,1.3,5.5,8.1,3.2,1.3,47.1,23.6,6.8 (±1.3),3.2 (±1.3),47.1% (±23.6%),45393,7.0,2.9,7.0(±2.9)
Female,Estonia,2020,49,11.0,5.0,12.0,10.0,12.0,6.0,9.0,3.0,1.96,2.6,6.4,11.6,2.0,2.6,22.2,27.4,9.0 (±2.6),2.0 (±2.6),22.2% (±27.4%),45393,4.4,5.7,4.4(±5.7)
Female,Estonia,2020,50,12.0,8.0,12.0,7.0,14.0,10.0,10.2,2.6,1.96,2.3,7.8999999999999995,12.5,1.8,2.3,17.6,21.6,10.2 (±2.3),1.8 (±2.3),17.6% (±21.6%),45393,4.0,5.0,4.0(±5.0)
Female,Estonia,2020,51,13.0,11.0,9.0,9.0,11.0,9.0,9.8,1.0,1.96,0.9,8.9,10.700000000000001,3.2,0.9,32.7,11.2,9.8 (±0.9),3.2 (±0.9),32.7% (±11.2%),45393,7.0,2.0,7.0(±2.0)
Female,Estonia,2020,52,11.0,11.0,10.0,6.0,4.0,8.0,7.8,2.6,1.96,2.3,5.5,10.1,3.2,2.3,41.0,32.1,7.8 (±2.3),3.2 (±2.3),41.0% (±32.1%),45393,7.0,5.1,7.0(±5.1)
Female,Estonia,2020,53,10.0,5.0,10.0,6.0,4.0,8.0,5.0,2.2,1.96,1.9,3.1,6.9,5.0,1.9,100.0,55.1,5.0 (±1.9),5.0 (±1.9),100.0% (±55.1%),45393,11.0,4.2,11.0(±4.2)
Female,Finland,2020,10,31.0,36.0,28.0,22.0,35.0,29.0,30.0,5.1,1.96,4.5,25.5,34.5,1.0,4.5,3.3,13.4,30.0 (±4.5),1.0 (±4.5),3.3% (±13.4%),185685,0.5,2.5,0.5(±2.5)
Female,Finland,2020,11,26.0,28.0,29.0,26.0,28.0,30.0,28.2,1.3,1.96,1.1,27.099999999999998,29.3,-2.2,1.1,-7.8,3.5,28.2 (±1.1),-2.2 (±1.1),-7.8% (±3.5%),185685,-1.2,0.6,-1.2(±0.6)
Female,Finland,2020,12,36.0,25.0,23.0,22.0,37.0,31.0,27.6,5.6,1.96,4.9,22.700000000000003,32.5,8.4,4.9,30.4,19.6,27.6 (±4.9),8.4 (±4.9),30.4% (±19.6%),185685,4.5,2.7,4.5(±2.7)
Female,Finland,2020,13,31.0,50.0,31.0,31.0,30.0,37.0,35.8,7.5,1.96,6.6,29.199999999999996,42.4,-4.8,6.6,-13.4,13.5,35.8 (±6.6),-4.8 (±6.6),-13.4% (±13.5%),185685,-2.6,3.6,-2.6(±3.6)
Female,Finland,2020,14,30.0,26.0,25.0,31.0,28.0,38.0,29.6,4.7,1.96,4.1,25.5,33.7,0.4,4.1,1.4,12.4,29.6 (±4.1),0.4 (±4.1),1.4% (±12.4%),185685,0.2,2.2,0.2(±2.2)
Female,Finland,2020,15,28.0,46.0,25.0,33.0,30.0,23.0,31.4,8.1,1.96,7.1,24.299999999999997,38.5,-3.4,7.1,-10.8,16.5,31.4 (±7.1),-3.4 (±7.1),-10.8% (±16.5%),185685,-1.8,3.8,-1.8(±3.8)
Female,Finland,2020,16,28.0,39.0,31.0,34.0,35.0,32.0,34.2,2.8,1.96,2.5,31.700000000000003,36.7,-6.2,2.5,-18.1,5.6,34.2 (±2.5),-6.2 (±2.5),-18.1% (±5.6%),185685,-3.3,1.3,-3.3(±1.3)
Female,Finland,2020,17,31.0,38.0,29.0,32.0,32.0,26.0,31.4,4.0,1.96,3.5,27.9,34.9,-0.4,3.5,-1.3,9.9,31.4 (±3.5),-0.4 (±3.5),-1.3% (±9.9%),185685,-0.2,1.9,-0.2(±1.9)
Female,Finland,2020,18,27.0,44.0,37.0,31.0,21.0,28.0,32.2,7.8,1.96,6.8,25.400000000000002,39.0,-5.2,6.8,-16.1,14.7,32.2 (±6.8),-5.2 (±6.8),-16.1% (±14.7%),185685,-2.8,3.7,-2.8(±3.7)
Female,Finland,2020,19,22.0,34.0,30.0,25.0,21.0,27.0,27.4,4.4,1.96,3.9,23.5,31.299999999999997,-5.4,3.9,-19.7,10.0,27.4 (±3.9),-5.4 (±3.9),-19.7% (±10.0%),185685,-2.9,2.1,-2.9(±2.1)
Female,Finland,2020,20,38.0,35.0,28.0,24.0,30.0,31.0,29.6,3.6,1.96,3.2,26.400000000000002,32.800000000000004,8.4,3.2,28.4,12.5,29.6 (±3.2),8.4 (±3.2),28.4% (±12.5%),185685,4.5,1.7,4.5(±1.7)
Female,Finland,2020,21,33.0,37.0,26.0,24.0,28.0,25.0,28.0,4.7,1.96,4.1,23.9,32.1,5.0,4.1,17.9,15.1,28.0 (±4.1),5.0 (±4.1),17.9% (±15.1%),185685,2.7,2.2,2.7(±2.2)
Female,Finland,2020,22,28.0,30.0,27.0,31.0,36.0,23.0,29.4,4.3,1.96,3.8,25.599999999999998,33.199999999999996,-1.4,3.8,-4.8,10.9,29.4 (±3.8),-1.4 (±3.8),-4.8% (±10.9%),185685,-0.8,2.1,-0.8(±2.1)
Female,Finland,2020,23,33.0,32.0,37.0,28.0,32.0,31.0,32.0,2.9,1.96,2.5,29.5,34.5,1.0,2.5,3.1,7.4,32.0 (±2.5),1.0 (±2.5),3.1% (±7.4%),185685,0.5,1.4,0.5(±1.4)
Female,Finland,2020,24,39.0,36.0,24.0,27.0,31.0,26.0,28.8,4.3,1.96,3.8,25.0,32.6,10.2,3.8,35.4,15.8,28.8 (±3.8),10.2 (±3.8),35.4% (±15.8%),185685,5.5,2.0,5.5(±2.0)
Female,Finland,2020,25,24.0,41.0,24.0,31.0,30.0,28.0,30.8,5.6,1.96,4.9,25.9,35.7,-6.8,4.9,-22.1,10.7,30.8 (±4.9),-6.8 (±4.9),-22.1% (±10.7%),185685,-3.7,2.7,-3.7(±2.7)
Female,Finland,2020,26,24.0,38.0,20.0,29.0,19.0,18.0,24.8,7.7,1.96,6.7,18.1,31.5,-0.8,6.7,-3.2,20.6,24.8 (±6.7),-0.8 (±6.7),-3.2% (±20.6%),185685,-0.4,3.6,-0.4(±3.6)
Female,Finland,2020,27,28.0,35.0,33.0,31.0,29.0,29.0,31.4,2.3,1.96,2.0,29.4,33.4,-3.4,2.0,-10.8,5.4,31.4 (±2.0),-3.4 (±2.0),-10.8% (±5.4%),185685,-1.8,1.0,-1.8(±1.0)
Female,Finland,2020,28,28.0,22.0,25.0,38.0,29.0,20.0,26.8,6.4,1.96,5.6,21.200000000000003,32.4,1.2,5.6,4.5,18.1,26.8 (±5.6),1.2 (±5.6),4.5% (±18.1%),185685,0.6,3.1,0.6(±3.1)
Female,Finland,2020,29,23.0,32.0,36.0,35.0,43.0,24.0,34.0,6.2,1.96,5.4,28.6,39.4,-11.0,5.4,-32.4,9.2,34.0 (±5.4),-11.0 (±5.4),-32.4% (±9.2%),185685,-5.9,2.9,-5.9(±2.9)
Female,Finland,2020,30,30.0,26.0,27.0,32.0,30.0,28.0,28.6,2.2,1.96,1.9,26.700000000000003,30.5,1.4,1.9,4.9,6.5,28.6 (±1.9),1.4 (±1.9),4.9% (±6.5%),185685,0.8,1.0,0.8(±1.0)
Female,Finland,2020,31,28.0,32.0,24.0,31.0,25.0,25.0,27.4,3.4,1.96,3.0,24.4,30.4,0.6,3.0,2.2,10.1,27.4 (±3.0),0.6 (±3.0),2.2% (±10.1%),185685,0.3,1.6,0.3(±1.6)
Female,Finland,2020,32,19.0,23.0,31.0,19.0,25.0,35.0,26.6,5.7,1.96,5.0,21.6,31.6,-7.6,5.0,-28.6,11.3,26.6 (±5.0),-7.6 (±5.0),-28.6% (±11.3%),185685,-4.1,2.7,-4.1(±2.7)
Female,Finland,2020,33,24.0,29.0,31.0,42.0,33.0,25.0,32.0,5.7,1.96,5.0,27.0,37.0,-8.0,5.0,-25.0,10.1,32.0 (±5.0),-8.0 (±5.0),-25.0% (±10.1%),185685,-4.3,2.7,-4.3(±2.7)
Female,Finland,2020,34,23.0,31.0,34.0,21.0,28.0,26.0,28.0,4.4,1.96,3.9,24.1,31.9,-5.0,3.9,-17.9,10.0,28.0 (±3.9),-5.0 (±3.9),-17.9% (±10.0%),185685,-2.7,2.1,-2.7(±2.1)
Female,Finland,2020,35,32.0,38.0,26.0,27.0,23.0,22.0,27.2,5.7,1.96,5.0,22.2,32.2,4.8,5.0,17.6,18.2,27.2 (±5.0),4.8 (±5.0),17.6% (±18.2%),185685,2.6,2.7,2.6(±2.7)
Female,Finland,2020,36,29.0,21.0,27.0,40.0,25.0,21.0,26.8,7.0,1.96,6.1,20.700000000000003,32.9,2.2,6.1,8.2,20.1,26.8 (±6.1),2.2 (±6.1),8.2% (±20.1%),185685,1.2,3.3,1.2(±3.3)
Female,Finland,2020,37,33.0,27.0,27.0,36.0,23.0,33.0,29.2,4.7,1.96,4.1,25.1,33.3,3.8,4.1,13.0,13.9,29.2 (±4.1),3.8 (±4.1),13.0% (±13.9%),185685,2.0,2.3,2.0(±2.3)
Female,Finland,2020,38,29.0,41.0,32.0,20.0,24.0,29.0,29.2,7.2,1.96,6.3,22.9,35.5,-0.2,6.3,-0.7,17.6,29.2 (±6.3),-0.2 (±6.3),-0.7% (±17.6%),185685,-0.1,3.4,-0.1(±3.4)
Female,Finland,2020,39,32.0,34.0,39.0,37.0,31.0,36.0,35.4,2.7,1.96,2.4,33.0,37.8,-3.4,2.4,-9.6,5.7,35.4 (±2.4),-3.4 (±2.4),-9.6% (±5.7%),185685,-1.8,1.3,-1.8(±1.3)
Female,Finland,2020,40,32.0,26.0,28.0,34.0,30.0,31.0,29.8,2.7,1.96,2.4,27.400000000000002,32.2,2.2,2.4,7.4,8.0,29.8 (±2.4),2.2 (±2.4),7.4% (±8.0%),185685,1.2,1.3,1.2(±1.3)
Female,Finland,2020,41,24.0,27.0,37.0,33.0,22.0,30.0,29.8,5.1,1.96,4.5,25.3,34.3,-5.8,4.5,-19.5,10.5,29.8 (±4.5),-5.8 (±4.5),-19.5% (±10.5%),185685,-3.1,2.4,-3.1(±2.4)
Female,Finland,2020,42,21.0,34.0,29.0,27.0,31.0,32.0,30.6,2.4,1.96,2.1,28.5,32.7,-9.6,2.1,-31.4,4.4,30.6 (±2.1),-9.6 (±2.1),-31.4% (±4.4%),185685,-5.2,1.2,-5.2(±1.2)
Female,Finland,2020,43,23.0,32.0,22.0,21.0,33.0,33.0,28.2,5.5,1.96,4.8,23.4,33.0,-5.2,4.8,-18.4,11.9,28.2 (±4.8),-5.2 (±4.8),-18.4% (±11.9%),185685,-2.8,2.6,-2.8(±2.6)
Female,Finland,2020,44,27.0,26.0,25.0,42.0,30.0,25.0,29.6,6.5,1.96,5.7,23.900000000000002,35.300000000000004,-2.6,5.7,-8.8,14.7,29.6 (±5.7),-2.6 (±5.7),-8.8% (±14.7%),185685,-1.4,3.1,-1.4(±3.1)
Female,Finland,2020,45,26.0,32.0,24.0,32.0,23.0,25.0,27.2,4.0,1.96,3.5,23.7,30.7,-1.2,3.5,-4.4,10.9,27.2 (±3.5),-1.2 (±3.5),-4.4% (±10.9%),185685,-0.6,1.8,-0.6(±1.8)
Female,Finland,2020,46,31.0,25.0,29.0,31.0,25.0,33.0,28.6,3.2,1.96,2.8,25.8,31.400000000000002,2.4,2.8,8.4,9.7,28.6 (±2.8),2.4 (±2.8),8.4% (±9.7%),185685,1.3,1.5,1.3(±1.5)
Female,Finland,2020,47,33.0,27.0,32.0,32.0,26.0,22.0,27.8,3.8,1.96,3.3,24.5,31.1,5.2,3.3,18.7,12.6,27.8 (±3.3),5.2 (±3.3),18.7% (±12.6%),185685,2.8,1.8,2.8(±1.8)
Female,Finland,2020,48,34.0,24.0,30.0,34.0,21.0,28.0,27.4,4.5,1.96,3.9,23.5,31.299999999999997,6.6,3.9,24.1,15.5,27.4 (±3.9),6.6 (±3.9),24.1% (±15.5%),185685,3.6,2.1,3.6(±2.1)
Female,Finland,2020,49,23.0,24.0,20.0,34.0,30.0,41.0,29.8,7.4,1.96,6.5,23.3,36.3,-6.8,6.5,-22.8,13.8,29.8 (±6.5),-6.8 (±6.5),-22.8% (±13.8%),185685,-3.7,3.5,-3.7(±3.5)
Female,Finland,2020,50,20.0,30.0,31.0,24.0,35.0,26.0,29.2,3.9,1.96,3.4,25.8,32.6,-9.2,3.4,-31.5,7.2,29.2 (±3.4),-9.2 (±3.4),-31.5% (±7.2%),185685,-5.0,1.9,-5.0(±1.9)
Female,Finland,2020,51,24.0,34.0,32.0,28.0,26.0,29.0,29.8,2.9,1.96,2.5,27.3,32.3,-5.8,2.5,-19.5,6.2,29.8 (±2.5),-5.8 (±2.5),-19.5% (±6.2%),185685,-3.1,1.3,-3.1(±1.3)
Female,Finland,2020,52,19.0,33.0,35.0,33.0,34.0,37.0,34.4,1.5,1.96,1.3,33.1,35.699999999999996,-15.4,1.3,-44.8,2.0,34.4 (±1.3),-15.4 (±1.3),-44.8% (±2.0%),185685,-8.3,0.7,-8.3(±0.7)
Female,Finland,2020,53,20.0,31.0,35.0,33.0,34.0,37.0,31.0,2.0,1.96,1.8,29.2,32.8,-11.0,1.8,-35.5,3.5,31.0 (±1.8),-11.0 (±1.8),-35.5% (±3.5%),185685,-5.9,0.9,-5.9(±0.9)
Female,France,2020,10,261.0,271.0,302.0,272.0,299.0,306.0,290.0,15.3,1.96,13.4,276.6,303.4,-29.0,13.4,-10.0,4.0,290.0 (±13.4),-29.0 (±13.4),-10.0% (±4.0%),2067425,-1.4,0.6,-1.4(±0.6)
Female,France,2020,11,282.0,255.0,270.0,263.0,313.0,290.0,278.2,20.9,1.96,18.3,259.9,296.5,3.8,18.3,1.4,6.3,278.2 (±18.3),3.8 (±18.3),1.4% (±6.3%),2067425,0.2,0.9,0.2(±0.9)
Female,France,2020,12,321.0,267.0,249.0,276.0,291.0,272.0,271.0,13.6,1.96,11.9,259.1,282.9,50.0,11.9,18.5,5.0,271.0 (±11.9),50.0 (±11.9),18.5% (±5.0%),2067425,2.4,0.6,2.4(±0.6)
Female,France,2020,13,347.0,248.0,303.0,286.0,282.0,273.0,278.4,18.1,1.96,15.9,262.5,294.29999999999995,68.6,15.9,24.6,6.7,278.4 (±15.9),68.6 (±15.9),24.6% (±6.7%),2067425,3.3,0.8,3.3(±0.8)
Female,France,2020,14,370.0,249.0,314.0,260.0,273.0,238.0,266.8,26.3,1.96,23.1,243.70000000000002,289.90000000000003,103.2,23.1,38.7,11.1,266.8 (±23.1),103.2 (±23.1),38.7% (±11.1%),2067425,5.0,1.1,5.0(±1.1)
Female,France,2020,15,314.0,252.0,270.0,265.0,272.0,255.0,262.8,8.0,1.96,7.0,255.8,269.8,51.2,7.0,19.5,3.1,262.8 (±7.0),51.2 (±7.0),19.5% (±3.1%),2067425,2.5,0.3,2.5(±0.3)
Female,France,2020,16,329.0,279.0,274.0,253.0,262.0,261.0,265.8,9.4,1.96,8.2,257.6,274.0,63.2,8.2,23.8,3.7,265.8 (±8.2),63.2 (±8.2),23.8% (±3.7%),2067425,3.1,0.4,3.1(±0.4)
Female,France,2020,17,248.0,271.0,216.0,290.0,284.0,273.0,266.8,26.3,1.96,23.1,243.70000000000002,289.90000000000003,-18.8,23.1,-7.0,7.5,266.8 (±23.1),-18.8 (±23.1),-7.0% (±7.5%),2067425,-0.9,1.1,-0.9(±1.1)
Female,France,2020,18,264.0,250.0,260.0,264.0,248.0,253.0,255.0,6.1,1.96,5.3,249.7,260.3,9.0,5.3,3.5,2.1,255.0 (±5.3),9.0 (±5.3),3.5% (±2.1%),2067425,0.4,0.3,0.4(±0.3)
Female,France,2020,19,261.0,262.0,262.0,258.0,247.0,267.0,259.2,6.7,1.96,5.9,253.29999999999998,265.09999999999997,1.8,5.9,0.7,2.2,259.2 (±5.9),1.8 (±5.9),0.7% (±2.2%),2067425,0.1,0.3,0.1(±0.3)
Female,France,2020,20,255.0,275.0,252.0,289.0,292.0,255.0,272.6,16.6,1.96,14.6,258.0,287.20000000000005,-17.6,14.6,-6.5,4.7,272.6 (±14.6),-17.6 (±14.6),-6.5% (±4.7%),2067425,-0.9,0.8,-0.9(±0.8)
Female,France,2020,21,208.0,237.0,247.0,269.0,263.0,265.0,256.2,12.2,1.96,10.7,245.5,266.9,-48.2,10.7,-18.8,3.3,256.2 (±10.7),-48.2 (±10.7),-18.8% (±3.3%),2067425,-2.3,0.5,-2.3(±0.5)
Female,France,2020,22,255.0,246.0,252.0,248.0,255.0,242.0,248.6,4.5,1.96,3.9,244.7,252.5,6.4,3.9,2.6,1.6,248.6 (±3.9),6.4 (±3.9),2.6% (±1.6%),2067425,0.3,0.2,0.3(±0.2)
Female,France,2020,23,250.0,279.0,272.0,242.0,252.0,282.0,265.4,15.7,1.96,13.8,251.59999999999997,279.2,-15.4,13.8,-5.8,4.7,265.4 (±13.8),-15.4 (±13.8),-5.8% (±4.7%),2067425,-0.7,0.6,-0.7(±0.6)
Female,France,2020,24,266.0,259.0,266.0,265.0,268.0,269.0,265.4,3.5,1.96,3.1,262.29999999999995,268.5,0.6,3.1,0.2,1.1,265.4 (±3.1),0.6 (±3.1),0.2% (±1.1%),2067425,0.0,0.2,0.0(±0.2)
Female,France,2020,25,273.0,262.0,278.0,277.0,240.0,267.0,264.8,13.8,1.96,12.1,252.70000000000002,276.90000000000003,8.2,12.1,3.1,4.5,264.8 (±12.1),8.2 (±12.1),3.1% (±4.5%),2067425,0.4,0.6,0.4(±0.6)
Female,France,2020,26,279.0,243.0,249.0,273.0,259.0,305.0,265.8,22.1,1.96,19.4,246.4,285.2,13.2,19.4,5.0,7.2,265.8 (±19.4),13.2 (±19.4),5.0% (±7.2%),2067425,0.6,1.0,0.6(±1.0)
Female,France,2020,27,265.0,258.0,289.0,259.0,250.0,273.0,265.8,13.8,1.96,12.1,253.70000000000002,277.90000000000003,-0.8,12.1,-0.3,4.3,265.8 (±12.1),-0.8 (±12.1),-0.3% (±4.3%),2067425,-0.0,0.5,-0.0(±0.5)
Female,France,2020,28,290.0,263.0,264.0,280.0,290.0,244.0,268.2,15.8,1.96,13.8,254.39999999999998,282.0,21.8,13.8,8.1,5.3,268.2 (±13.8),21.8 (±13.8),8.1% (±5.3%),2067425,1.1,0.6,1.1(±0.6)
Female,France,2020,29,227.0,283.0,282.0,285.0,253.0,224.0,265.4,23.8,1.96,20.9,244.49999999999997,286.29999999999995,-38.4,20.9,-14.5,6.2,265.4 (±20.9),-38.4 (±20.9),-14.5% (±6.2%),2067425,-1.9,1.1,-1.9(±1.1)
Female,France,2020,30,269.0,271.0,251.0,243.0,266.0,272.0,260.6,11.6,1.96,10.2,250.40000000000003,270.8,8.4,10.2,3.2,3.9,260.6 (±10.2),8.4 (±10.2),3.2% (±3.9%),2067425,0.4,0.5,0.4(±0.5)
Female,France,2020,31,268.0,242.0,250.0,247.0,267.0,262.0,253.6,9.4,1.96,8.2,245.4,261.8,14.4,8.2,5.7,3.3,253.6 (±8.2),14.4 (±8.2),5.7% (±3.3%),2067425,0.7,0.4,0.7(±0.4)
Female,France,2020,32,288.0,260.0,250.0,248.0,295.0,256.0,261.8,17.1,1.96,15.0,246.8,276.8,26.2,15.0,10.0,6.0,261.8 (±15.0),26.2 (±15.0),10.0% (±6.0%),2067425,1.3,0.7,1.3(±0.7)
Female,France,2020,33,293.0,251.0,245.0,229.0,269.0,250.0,248.8,12.8,1.96,11.2,237.60000000000002,260.0,44.2,11.2,17.8,5.1,248.8 (±11.2),44.2 (±11.2),17.8% (±5.1%),2067425,2.1,0.6,2.1(±0.6)
Female,France,2020,34,290.0,245.0,247.0,253.0,235.0,229.0,241.8,8.6,1.96,7.5,234.3,249.3,48.2,7.5,19.9,3.6,241.8 (±7.5),48.2 (±7.5),19.9% (±3.6%),2067425,2.3,0.4,2.3(±0.4)
Female,France,2020,35,280.0,244.0,269.0,265.0,271.0,261.0,262.0,9.6,1.96,8.4,253.6,270.4,18.0,8.4,6.9,3.3,262.0 (±8.4),18.0 (±8.4),6.9% (±3.3%),2067425,0.9,0.4,0.9(±0.4)
Female,France,2020,36,279.0,268.0,248.0,236.0,268.0,278.0,259.6,15.3,1.96,13.4,246.20000000000002,273.0,19.4,13.4,7.5,5.3,259.6 (±13.4),19.4 (±13.4),7.5% (±5.3%),2067425,0.9,0.7,0.9(±0.7)
Female,France,2020,37,266.0,238.0,268.0,273.0,237.0,253.0,253.8,14.9,1.96,13.1,240.70000000000002,266.90000000000003,12.2,13.1,4.8,5.1,253.8 (±13.1),12.2 (±13.1),4.8% (±5.1%),2067425,0.6,0.6,0.6(±0.6)
Female,France,2020,38,256.0,272.0,282.0,256.0,254.0,249.0,262.6,12.4,1.96,10.9,251.70000000000002,273.5,-6.6,10.9,-2.5,3.9,262.6 (±10.9),-6.6 (±10.9),-2.5% (±3.9%),2067425,-0.3,0.5,-0.3(±0.5)
Female,France,2020,39,279.0,266.0,279.0,291.0,246.0,268.0,270.0,15.0,1.96,13.1,256.9,283.1,9.0,13.1,3.3,4.7,270.0 (±13.1),9.0 (±13.1),3.3% (±4.7%),2067425,0.4,0.7,0.4(±0.7)
Female,France,2020,40,281.0,276.0,258.0,273.0,269.0,270.0,269.2,6.1,1.96,5.3,263.9,274.5,11.8,5.3,4.4,2.0,269.2 (±5.3),11.8 (±5.3),4.4% (±2.0%),2067425,0.6,0.2,0.6(±0.2)
Female,France,2020,41,286.0,284.0,276.0,268.0,257.0,284.0,273.8,10.3,1.96,9.0,264.8,282.8,12.2,9.0,4.5,3.4,273.8 (±9.0),12.2 (±9.0),4.5% (±3.4%),2067425,0.6,0.4,0.6(±0.4)
Female,France,2020,42,306.0,291.0,259.0,290.0,263.0,286.0,277.8,13.9,1.96,12.2,265.6,290.0,28.2,12.2,10.2,4.7,277.8 (±12.2),28.2 (±12.2),10.2% (±4.7%),2067425,1.4,0.6,1.4(±0.6)
Female,France,2020,43,278.0,289.0,247.0,288.0,284.0,279.0,277.4,15.6,1.96,13.7,263.7,291.09999999999997,0.6,13.7,0.2,4.7,277.4 (±13.7),0.6 (±13.7),0.2% (±4.7%),2067425,0.0,0.7,0.0(±0.7)
