Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Female,Romania,2020,34,14.0,22.0,18.0,20.0,21.0,20.0,20.2,1.3,1.96,1.1,19.099999999999998,21.3,-6.2,1.1,-30.7,3.6,20.2 (±1.1),-6.2 (±1.1),-30.7% (±3.6%),658652,-0.9,0.1,-0.9(±0.1)
Female,Romania,2020,34,14.0,22.0,18.0,20.0,21.0,20.0,20.2,1.3,1.96,1.1,19.099999999999998,21.3,-6.2,1.1,-30.7,3.6,20.2 (±1.1),-6.2 (±1.1),-30.7% (±3.6%),641386,-1.0,0.2,-1.0(±0.2)
Female,Romania,2020,35,15.0,20.0,17.0,18.0,14.0,14.0,16.6,2.3,1.96,2.0,14.600000000000001,18.6,-1.6,2.0,-9.6,9.8,16.6 (±2.0),-1.6 (±2.0),-9.6% (±9.8%),658652,-0.2,0.3,-0.2(±0.3)
Female,Romania,2020,35,15.0,20.0,17.0,18.0,14.0,14.0,16.6,2.3,1.96,2.0,14.600000000000001,18.6,-1.6,2.0,-9.6,9.8,16.6 (±2.0),-1.6 (±2.0),-9.6% (±9.8%),641386,-0.2,0.3,-0.2(±0.3)
Female,Romania,2020,36,16.0,15.0,15.0,18.0,13.0,24.0,17.0,3.8,1.96,3.3,13.7,20.3,-1.0,3.3,-5.9,15.3,17.0 (±3.3),-1.0 (±3.3),-5.9% (±15.3%),658652,-0.2,0.5,-0.2(±0.5)
Female,Romania,2020,36,16.0,15.0,15.0,18.0,13.0,24.0,17.0,3.8,1.96,3.3,13.7,20.3,-1.0,3.3,-5.9,15.3,17.0 (±3.3),-1.0 (±3.3),-5.9% (±15.3%),641386,-0.2,0.6,-0.2(±0.6)
Female,Romania,2020,37,10.0,17.0,23.0,18.0,14.0,18.0,18.0,2.9,1.96,2.5,15.5,20.5,-8.0,2.5,-44.4,6.8,18.0 (±2.5),-8.0 (±2.5),-44.4% (±6.8%),658652,-1.2,0.4,-1.2(±0.4)
Female,Romania,2020,37,10.0,17.0,23.0,18.0,14.0,18.0,18.0,2.9,1.96,2.5,15.5,20.5,-8.0,2.5,-44.4,6.8,18.0 (±2.5),-8.0 (±2.5),-44.4% (±6.8%),641386,-1.2,0.3,-1.2(±0.3)
Female,Romania,2020,38,13.0,18.0,14.0,20.0,20.0,19.0,18.2,2.2,1.96,1.9,16.3,20.099999999999998,-5.2,1.9,-28.6,6.7,18.2 (±1.9),-5.2 (±1.9),-28.6% (±6.7%),658652,-0.8,0.3,-0.8(±0.3)
Female,Romania,2020,38,13.0,18.0,14.0,20.0,20.0,19.0,18.2,2.2,1.96,1.9,16.3,20.099999999999998,-5.2,1.9,-28.6,6.7,18.2 (±1.9),-5.2 (±1.9),-28.6% (±6.7%),641386,-0.8,0.3,-0.8(±0.3)
Female,Romania,2020,39,17.0,24.0,23.0,17.0,19.0,14.0,19.4,3.7,1.96,3.2,16.2,22.599999999999998,-2.4,3.2,-12.4,12.4,19.4 (±3.2),-2.4 (±3.2),-12.4% (±12.4%),658652,-0.4,0.5,-0.4(±0.5)
Female,Romania,2020,39,17.0,24.0,23.0,17.0,19.0,14.0,19.4,3.7,1.96,3.2,16.2,22.599999999999998,-2.4,3.2,-12.4,12.4,19.4 (±3.2),-2.4 (±3.2),-12.4% (±12.4%),641386,-0.4,0.5,-0.4(±0.5)
Female,Romania,2020,40,20.0,11.0,16.0,12.0,19.0,16.0,14.8,2.9,1.96,2.5,12.3,17.3,5.2,2.5,35.1,19.5,14.8 (±2.5),5.2 (±2.5),35.1% (±19.5%),658652,0.8,0.4,0.8(±0.4)
Female,Romania,2020,40,20.0,11.0,16.0,12.0,19.0,16.0,14.8,2.9,1.96,2.5,12.3,17.3,5.2,2.5,35.1,19.5,14.8 (±2.5),5.2 (±2.5),35.1% (±19.5%),641386,0.8,0.4,0.8(±0.4)
Female,Romania,2020,41,20.0,22.0,22.0,15.0,19.0,16.0,18.8,2.9,1.96,2.5,16.3,21.3,1.2,2.5,6.4,12.5,18.8 (±2.5),1.2 (±2.5),6.4% (±12.5%),658652,0.2,0.4,0.2(±0.4)
Female,Romania,2020,41,20.0,22.0,22.0,15.0,19.0,16.0,18.8,2.9,1.96,2.5,16.3,21.3,1.2,2.5,6.4,12.5,18.8 (±2.5),1.2 (±2.5),6.4% (±12.5%),641386,0.2,0.4,0.2(±0.4)
Female,Romania,2020,42,26.0,10.0,15.0,17.0,21.0,16.0,15.8,3.5,1.96,3.1,12.700000000000001,18.900000000000002,10.2,3.1,64.6,27.0,15.8 (±3.1),10.2 (±3.1),64.6% (±27.0%),658652,1.5,0.5,1.5(±0.5)
Female,Romania,2020,42,26.0,10.0,15.0,17.0,21.0,16.0,15.8,3.5,1.96,3.1,12.700000000000001,18.900000000000002,10.2,3.1,64.6,27.0,15.8 (±3.1),10.2 (±3.1),64.6% (±27.0%),641386,1.6,0.5,1.6(±0.5)
Female,Romania,2020,43,24.0,17.0,15.0,21.0,13.0,20.0,17.2,3.0,1.96,2.6,14.6,19.8,6.8,2.6,39.5,18.3,17.2 (±2.6),6.8 (±2.6),39.5% (±18.3%),658652,1.0,0.4,1.0(±0.4)
Female,Romania,2020,43,24.0,17.0,15.0,21.0,13.0,20.0,17.2,3.0,1.96,2.6,14.6,19.8,6.8,2.6,39.5,18.3,17.2 (±2.6),6.8 (±2.6),39.5% (±18.3%),641386,1.1,0.4,1.1(±0.4)
Female,Romania,2020,44,25.0,24.0,16.0,17.0,16.0,13.0,17.2,3.7,1.96,3.2,14.0,20.4,7.8,3.2,45.3,22.8,17.2 (±3.2),7.8 (±3.2),45.3% (±22.8%),658652,1.2,0.5,1.2(±0.5)
Female,Romania,2020,44,25.0,24.0,16.0,17.0,16.0,13.0,17.2,3.7,1.96,3.2,14.0,20.4,7.8,3.2,45.3,22.8,17.2 (±3.2),7.8 (±3.2),45.3% (±22.8%),641386,1.2,0.5,1.2(±0.5)
Female,Romania,2020,45,21.0,19.0,16.0,12.0,10.0,9.0,13.2,3.8,1.96,3.3,9.899999999999999,16.5,7.8,3.3,59.1,31.8,13.2 (±3.3),7.8 (±3.3),59.1% (±31.8%),658652,1.2,0.5,1.2(±0.5)
Female,Romania,2020,45,21.0,19.0,16.0,12.0,10.0,9.0,13.2,3.8,1.96,3.3,9.899999999999999,16.5,7.8,3.3,59.1,31.8,13.2 (±3.3),7.8 (±3.3),59.1% (±31.8%),641386,1.2,0.5,1.2(±0.5)
Female,Romania,2020,46,24.0,26.0,23.0,15.0,28.0,19.0,22.2,4.7,1.96,4.1,18.1,26.299999999999997,1.8,4.1,8.1,16.8,22.2 (±4.1),1.8 (±4.1),8.1% (±16.8%),658652,0.3,0.6,0.3(±0.6)
Female,Romania,2020,46,24.0,26.0,23.0,15.0,28.0,19.0,22.2,4.7,1.96,4.1,18.1,26.299999999999997,1.8,4.1,8.1,16.8,22.2 (±4.1),1.8 (±4.1),8.1% (±16.8%),641386,0.3,0.6,0.3(±0.6)
Female,Romania,2020,47,18.0,26.0,15.0,22.0,20.0,18.0,20.2,3.7,1.96,3.2,17.0,23.4,-2.2,3.2,-10.9,12.2,20.2 (±3.2),-2.2 (±3.2),-10.9% (±12.2%),658652,-0.3,0.5,-0.3(±0.5)
Female,Romania,2020,47,18.0,26.0,15.0,22.0,20.0,18.0,20.2,3.7,1.96,3.2,17.0,23.4,-2.2,3.2,-10.9,12.2,20.2 (±3.2),-2.2 (±3.2),-10.9% (±12.2%),641386,-0.3,0.5,-0.3(±0.5)
Female,Romania,2020,48,24.0,12.0,18.0,16.0,15.0,18.0,15.8,2.2,1.96,1.9,13.9,17.7,8.2,1.9,51.9,16.3,15.8 (±1.9),8.2 (±1.9),51.9% (±16.3%),658652,1.2,0.3,1.2(±0.3)
Female,Romania,2020,48,24.0,12.0,18.0,16.0,15.0,18.0,15.8,2.2,1.96,1.9,13.9,17.7,8.2,1.9,51.9,16.3,15.8 (±1.9),8.2 (±1.9),51.9% (±16.3%),641386,1.3,0.3,1.3(±0.3)
Female,Romania,2020,49,22.0,15.0,22.0,20.0,11.0,16.0,16.8,3.9,1.96,3.4,13.4,20.2,5.2,3.4,31.0,22.1,16.8 (±3.4),5.2 (±3.4),31.0% (±22.1%),658652,0.8,0.5,0.8(±0.5)
Female,Romania,2020,49,22.0,15.0,22.0,20.0,11.0,16.0,16.8,3.9,1.96,3.4,13.4,20.2,5.2,3.4,31.0,22.1,16.8 (±3.4),5.2 (±3.4),31.0% (±22.1%),641386,0.8,0.5,0.8(±0.5)
Female,Romania,2020,50,19.0,27.0,26.0,14.0,17.0,13.0,19.4,6.0,1.96,5.3,14.099999999999998,24.7,-0.4,5.3,-2.1,21.0,19.4 (±5.3),-0.4 (±5.3),-2.1% (±21.0%),658652,-0.1,0.8,-0.1(±0.8)
Female,Romania,2020,50,19.0,27.0,26.0,14.0,17.0,13.0,19.4,6.0,1.96,5.3,14.099999999999998,24.7,-0.4,5.3,-2.1,21.0,19.4 (±5.3),-0.4 (±5.3),-2.1% (±21.0%),641386,-0.1,0.9,-0.1(±0.9)
Female,Romania,2020,51,19.0,18.0,15.0,23.0,12.0,14.0,16.4,3.8,1.96,3.3,13.099999999999998,19.7,2.6,3.3,15.9,19.5,16.4 (±3.3),2.6 (±3.3),15.9% (±19.5%),658652,0.4,0.5,0.4(±0.5)
Female,Romania,2020,51,19.0,18.0,15.0,23.0,12.0,14.0,16.4,3.8,1.96,3.3,13.099999999999998,19.7,2.6,3.3,15.9,19.5,16.4 (±3.3),2.6 (±3.3),15.9% (±19.5%),641386,0.4,0.5,0.4(±0.5)
Female,Romania,2020,52,20.0,23.0,18.0,21.0,23.0,12.0,19.4,4.1,1.96,3.6,15.799999999999999,23.0,0.6,3.6,3.1,16.1,19.4 (±3.6),0.6 (±3.6),3.1% (±16.1%),658652,0.1,0.5,0.1(±0.5)
Female,Romania,2020,52,20.0,23.0,18.0,21.0,23.0,12.0,19.4,4.1,1.96,3.6,15.799999999999999,23.0,0.6,3.6,3.1,16.1,19.4 (±3.6),0.6 (±3.6),3.1% (±16.1%),641386,0.1,0.6,0.1(±0.6)
Female,Romania,2020,53,20.0,31.0,18.0,21.0,23.0,12.0,31.0,6.2,1.96,5.4,25.6,36.4,-11.0,5.4,-35.5,9.6,31.0 (±5.4),-11.0 (±5.4),-35.5% (±9.6%),658652,-1.7,0.8,-1.7(±0.8)
Female,Romania,2020,53,20.0,31.0,18.0,21.0,23.0,12.0,31.0,6.2,1.96,5.4,25.6,36.4,-11.0,5.4,-35.5,9.6,31.0 (±5.4),-11.0 (±5.4),-35.5% (±9.6%),641386,-1.7,0.8,-1.7(±0.8)
Female,Slovakia,2020,10,4.0,4.0,3.0,3.0,1.0,9.0,4.0,2.7,1.96,2.4,1.6,6.4,0.0,2.4,0.0,37.5,4.0 (±2.4),0.0 (±2.4),0.0% (±37.5%),201459,0.0,1.2,0.0(±1.2)
Female,Slovakia,2020,10,4.0,4.0,3.0,3.0,1.0,9.0,4.0,2.7,1.96,2.4,1.6,6.4,0.0,2.4,0.0,37.5,4.0 (±2.4),0.0 (±2.4),0.0% (±37.5%),211404,0.0,1.1,0.0(±1.1)
Female,Slovakia,2020,11,3.0,7.0,6.0,6.0,4.0,4.0,5.4,1.2,1.96,1.1,4.300000000000001,6.5,-2.4,1.1,-44.4,9.4,5.4 (±1.1),-2.4 (±1.1),-44.4% (±9.4%),201459,-1.2,0.6,-1.2(±0.6)
Female,Slovakia,2020,11,3.0,7.0,6.0,6.0,4.0,4.0,5.4,1.2,1.96,1.1,4.300000000000001,6.5,-2.4,1.1,-44.4,9.4,5.4 (±1.1),-2.4 (±1.1),-44.4% (±9.4%),211404,-1.1,0.5,-1.1(±0.5)
Female,Slovakia,2020,12,4.0,7.0,11.0,2.0,3.0,3.0,5.2,3.4,1.96,3.0,2.2,8.2,-1.2,3.0,-23.1,28.1,5.2 (±3.0),-1.2 (±3.0),-23.1% (±28.1%),201459,-0.6,1.5,-0.6(±1.5)
Female,Slovakia,2020,12,4.0,7.0,11.0,2.0,3.0,3.0,5.2,3.4,1.96,3.0,2.2,8.2,-1.2,3.0,-23.1,28.1,5.2 (±3.0),-1.2 (±3.0),-23.1% (±28.1%),211404,-0.6,1.5,-0.6(±1.5)
Female,Slovakia,2020,13,3.0,2.0,6.0,7.0,4.0,1.0,4.0,2.3,1.96,2.0,2.0,6.0,-1.0,2.0,-25.0,25.0,4.0 (±2.0),-1.0 (±2.0),-25.0% (±25.0%),201459,-0.5,1.0,-0.5(±1.0)
Female,Slovakia,2020,13,3.0,2.0,6.0,7.0,4.0,1.0,4.0,2.3,1.96,2.0,2.0,6.0,-1.0,2.0,-25.0,25.0,4.0 (±2.0),-1.0 (±2.0),-25.0% (±25.0%),211404,-0.5,1.0,-0.5(±1.0)
Female,Slovakia,2020,14,0.0,5.0,7.0,6.0,4.0,4.0,5.2,1.2,1.96,1.1,4.1,6.300000000000001,-5.2,1.1,-100.0,0.0,5.2 (±1.1),-5.2 (±1.1),-100.0% (±0.0%),201459,-2.6,0.6,-2.6(±0.6)
Female,Slovakia,2020,14,0.0,5.0,7.0,6.0,4.0,4.0,5.2,1.2,1.96,1.1,4.1,6.300000000000001,-5.2,1.1,-100.0,0.0,5.2 (±1.1),-5.2 (±1.1),-100.0% (±0.0%),211404,-2.5,0.6,-2.5(±0.6)
Female,Slovakia,2020,15,3.0,2.0,7.0,8.0,4.0,7.0,5.6,2.2,1.96,1.9,3.6999999999999997,7.5,-2.6,1.9,-46.4,13.6,5.6 (±1.9),-2.6 (±1.9),-46.4% (±13.6%),201459,-1.3,1.0,-1.3(±1.0)
Female,Slovakia,2020,15,3.0,2.0,7.0,8.0,4.0,7.0,5.6,2.2,1.96,1.9,3.6999999999999997,7.5,-2.6,1.9,-46.4,13.6,5.6 (±1.9),-2.6 (±1.9),-46.4% (±13.6%),211404,-1.2,0.9,-1.2(±0.9)
Female,Slovakia,2020,16,4.0,7.0,7.0,6.0,7.0,5.0,6.4,0.8,1.96,0.7,5.7,7.1000000000000005,-2.4,0.7,-37.5,6.2,6.4 (±0.7),-2.4 (±0.7),-37.5% (±6.2%),201459,-1.2,0.4,-1.2(±0.4)
Female,Slovakia,2020,16,4.0,7.0,7.0,6.0,7.0,5.0,6.4,0.8,1.96,0.7,5.7,7.1000000000000005,-2.4,0.7,-37.5,6.2,6.4 (±0.7),-2.4 (±0.7),-37.5% (±6.2%),211404,-1.1,0.3,-1.1(±0.3)
Female,Slovakia,2020,17,4.0,2.0,4.0,2.0,1.0,6.0,3.0,1.8,1.96,1.6,1.4,4.6,1.0,1.6,33.3,46.3,3.0 (±1.6),1.0 (±1.6),33.3% (±46.3%),201459,0.5,0.8,0.5(±0.8)
Female,Slovakia,2020,17,4.0,2.0,4.0,2.0,1.0,6.0,3.0,1.8,1.96,1.6,1.4,4.6,1.0,1.6,33.3,46.3,3.0 (±1.6),1.0 (±1.6),33.3% (±46.3%),211404,0.5,0.7,0.5(±0.7)
Female,Slovakia,2020,18,4.0,2.0,9.0,5.0,4.0,4.0,4.8,2.3,1.96,2.0,2.8,6.8,-0.8,2.0,-16.7,24.5,4.8 (±2.0),-0.8 (±2.0),-16.7% (±24.5%),201459,-0.4,1.0,-0.4(±1.0)
Female,Slovakia,2020,18,4.0,2.0,9.0,5.0,4.0,4.0,4.8,2.3,1.96,2.0,2.8,6.8,-0.8,2.0,-16.7,24.5,4.8 (±2.0),-0.8 (±2.0),-16.7% (±24.5%),211404,-0.4,1.0,-0.4(±1.0)
Female,Slovakia,2020,19,3.0,3.0,7.0,5.0,5.0,1.0,4.2,2.0,1.96,1.8,2.4000000000000004,6.0,-1.2,1.8,-28.6,21.4,4.2 (±1.8),-1.2 (±1.8),-28.6% (±21.4%),201459,-0.6,0.9,-0.6(±0.9)
Female,Slovakia,2020,19,3.0,3.0,7.0,5.0,5.0,1.0,4.2,2.0,1.96,1.8,2.4000000000000004,6.0,-1.2,1.8,-28.6,21.4,4.2 (±1.8),-1.2 (±1.8),-28.6% (±21.4%),211404,-0.6,0.9,-0.6(±0.9)
Female,Slovakia,2020,20,6.0,4.0,3.0,5.0,7.0,3.0,4.4,1.5,1.96,1.3,3.1000000000000005,5.7,1.6,1.3,36.4,31.1,4.4 (±1.3),1.6 (±1.3),36.4% (±31.1%),201459,0.8,0.6,0.8(±0.6)
Female,Slovakia,2020,20,6.0,4.0,3.0,5.0,7.0,3.0,4.4,1.5,1.96,1.3,3.1000000000000005,5.7,1.6,1.3,36.4,31.1,4.4 (±1.3),1.6 (±1.3),36.4% (±31.1%),211404,0.8,0.6,0.8(±0.6)
Female,Slovakia,2020,21,3.0,6.0,4.0,2.0,4.0,3.0,3.8,1.3,1.96,1.1,2.6999999999999997,4.9,-0.8,1.1,-21.1,17.7,3.8 (±1.1),-0.8 (±1.1),-21.1% (±17.7%),201459,-0.4,0.5,-0.4(±0.5)
Female,Slovakia,2020,21,3.0,6.0,4.0,2.0,4.0,3.0,3.8,1.3,1.96,1.1,2.6999999999999997,4.9,-0.8,1.1,-21.1,17.7,3.8 (±1.1),-0.8 (±1.1),-21.1% (±17.7%),211404,-0.4,0.5,-0.4(±0.5)
Female,Slovakia,2020,22,5.0,4.0,4.0,4.0,2.0,1.0,3.0,1.3,1.96,1.1,1.9,4.1,2.0,1.1,66.7,44.7,3.0 (±1.1),2.0 (±1.1),66.7% (±44.7%),201459,1.0,0.5,1.0(±0.5)
Female,Slovakia,2020,22,5.0,4.0,4.0,4.0,2.0,1.0,3.0,1.3,1.96,1.1,1.9,4.1,2.0,1.1,66.7,44.7,3.0 (±1.1),2.0 (±1.1),66.7% (±44.7%),211404,0.9,0.6,0.9(±0.6)
Female,Slovakia,2020,23,3.0,6.0,3.0,2.0,2.0,8.0,4.2,2.4,1.96,2.1,2.1,6.300000000000001,-1.2,2.1,-28.6,23.8,4.2 (±2.1),-1.2 (±2.1),-28.6% (±23.8%),201459,-0.6,1.0,-0.6(±1.0)
Female,Slovakia,2020,23,3.0,6.0,3.0,2.0,2.0,8.0,4.2,2.4,1.96,2.1,2.1,6.300000000000001,-1.2,2.1,-28.6,23.8,4.2 (±2.1),-1.2 (±2.1),-28.6% (±23.8%),211404,-0.6,1.0,-0.6(±1.0)
Female,Slovakia,2020,24,2.0,4.0,7.0,4.0,4.0,3.0,4.4,1.4,1.96,1.2,3.2,5.6000000000000005,-2.4,1.2,-54.5,9.8,4.4 (±1.2),-2.4 (±1.2),-54.5% (±9.8%),201459,-1.2,0.6,-1.2(±0.6)
Female,Slovakia,2020,24,2.0,4.0,7.0,4.0,4.0,3.0,4.4,1.4,1.96,1.2,3.2,5.6000000000000005,-2.4,1.2,-54.5,9.8,4.4 (±1.2),-2.4 (±1.2),-54.5% (±9.8%),211404,-1.1,0.5,-1.1(±0.5)
Female,Slovakia,2020,25,3.0,2.0,4.0,0.0,4.0,6.0,3.2,2.0,1.96,1.8,1.4000000000000001,5.0,-0.2,1.8,-6.3,33.7,3.2 (±1.8),-0.2 (±1.8),-6.3% (±33.7%),201459,-0.1,0.9,-0.1(±0.9)
Female,Slovakia,2020,25,3.0,2.0,4.0,0.0,4.0,6.0,3.2,2.0,1.96,1.8,1.4000000000000001,5.0,-0.2,1.8,-6.3,33.7,3.2 (±1.8),-0.2 (±1.8),-6.3% (±33.7%),211404,-0.1,0.9,-0.1(±0.9)
Female,Slovakia,2020,26,4.0,2.0,10.0,4.0,6.0,5.0,5.4,2.7,1.96,2.4,3.0000000000000004,7.800000000000001,-1.4,2.4,-25.9,22.8,5.4 (±2.4),-1.4 (±2.4),-25.9% (±22.8%),201459,-0.7,1.2,-0.7(±1.2)
Female,Slovakia,2020,26,4.0,2.0,10.0,4.0,6.0,5.0,5.4,2.7,1.96,2.4,3.0000000000000004,7.800000000000001,-1.4,2.4,-25.9,22.8,5.4 (±2.4),-1.4 (±2.4),-25.9% (±22.8%),211404,-0.7,1.2,-0.7(±1.2)
Female,Slovakia,2020,27,3.0,6.0,8.0,8.0,3.0,5.0,6.0,1.9,1.96,1.7,4.3,7.7,-3.0,1.7,-50.0,11.0,6.0 (±1.7),-3.0 (±1.7),-50.0% (±11.0%),201459,-1.5,0.9,-1.5(±0.9)
Female,Slovakia,2020,27,3.0,6.0,8.0,8.0,3.0,5.0,6.0,1.9,1.96,1.7,4.3,7.7,-3.0,1.7,-50.0,11.0,6.0 (±1.7),-3.0 (±1.7),-50.0% (±11.0%),211404,-1.4,0.8,-1.4(±0.8)
Female,Slovakia,2020,28,11.0,3.0,4.0,8.0,2.0,6.0,4.6,2.2,1.96,1.9,2.6999999999999997,6.5,6.4,1.9,139.1,69.9,4.6 (±1.9),6.4 (±1.9),139.1% (±69.9%),201459,3.2,0.9,3.2(±0.9)
Female,Slovakia,2020,28,11.0,3.0,4.0,8.0,2.0,6.0,4.6,2.2,1.96,1.9,2.6999999999999997,6.5,6.4,1.9,139.1,69.9,4.6 (±1.9),6.4 (±1.9),139.1% (±69.9%),211404,3.0,0.9,3.0(±0.9)
Female,Slovakia,2020,29,4.0,0.0,6.0,3.0,4.0,6.0,3.8,2.2,1.96,1.9,1.9,5.699999999999999,0.2,1.9,5.3,35.1,3.8 (±1.9),0.2 (±1.9),5.3% (±35.1%),201459,0.1,0.9,0.1(±0.9)
Female,Slovakia,2020,29,4.0,0.0,6.0,3.0,4.0,6.0,3.8,2.2,1.96,1.9,1.9,5.699999999999999,0.2,1.9,5.3,35.1,3.8 (±1.9),0.2 (±1.9),5.3% (±35.1%),211404,0.1,0.9,0.1(±0.9)
Female,Slovakia,2020,30,3.0,3.0,6.0,3.0,3.0,4.0,3.8,1.2,1.96,1.1,2.6999999999999997,4.9,-0.8,1.1,-21.1,17.7,3.8 (±1.1),-0.8 (±1.1),-21.1% (±17.7%),201459,-0.4,0.5,-0.4(±0.5)
Female,Slovakia,2020,30,3.0,3.0,6.0,3.0,3.0,4.0,3.8,1.2,1.96,1.1,2.6999999999999997,4.9,-0.8,1.1,-21.1,17.7,3.8 (±1.1),-0.8 (±1.1),-21.1% (±17.7%),211404,-0.4,0.5,-0.4(±0.5)
Female,Slovakia,2020,31,6.0,4.0,7.0,4.0,3.0,2.0,4.0,1.7,1.96,1.5,2.5,5.5,2.0,1.5,50.0,40.9,4.0 (±1.5),2.0 (±1.5),50.0% (±40.9%),201459,1.0,0.7,1.0(±0.7)
Female,Slovakia,2020,31,6.0,4.0,7.0,4.0,3.0,2.0,4.0,1.7,1.96,1.5,2.5,5.5,2.0,1.5,50.0,40.9,4.0 (±1.5),2.0 (±1.5),50.0% (±40.9%),211404,0.9,0.8,0.9(±0.8)
Female,Slovakia,2020,32,3.0,4.0,2.0,3.0,2.0,7.0,3.6,1.9,1.96,1.7,1.9000000000000001,5.3,-0.6,1.7,-16.7,26.7,3.6 (±1.7),-0.6 (±1.7),-16.7% (±26.7%),201459,-0.3,0.8,-0.3(±0.8)
Female,Slovakia,2020,32,3.0,4.0,2.0,3.0,2.0,7.0,3.6,1.9,1.96,1.7,1.9000000000000001,5.3,-0.6,1.7,-16.7,26.7,3.6 (±1.7),-0.6 (±1.7),-16.7% (±26.7%),211404,-0.3,0.8,-0.3(±0.8)
Female,Slovakia,2020,33,2.0,7.0,6.0,2.0,4.0,3.0,4.4,1.9,1.96,1.7,2.7,6.1000000000000005,-2.4,1.7,-54.5,12.7,4.4 (±1.7),-2.4 (±1.7),-54.5% (±12.7%),201459,-1.2,0.9,-1.2(±0.9)
Female,Slovakia,2020,33,2.0,7.0,6.0,2.0,4.0,3.0,4.4,1.9,1.96,1.7,2.7,6.1000000000000005,-2.4,1.7,-54.5,12.7,4.4 (±1.7),-2.4 (±1.7),-54.5% (±12.7%),211404,-1.1,0.8,-1.1(±0.8)
Female,Slovakia,2020,34,6.0,3.0,4.0,2.0,3.0,3.0,3.0,0.6,1.96,0.5,2.5,3.5,3.0,0.5,100.0,28.6,3.0 (±0.5),3.0 (±0.5),100.0% (±28.6%),201459,1.5,0.2,1.5(±0.2)
Female,Slovakia,2020,34,6.0,3.0,4.0,2.0,3.0,3.0,3.0,0.6,1.96,0.5,2.5,3.5,3.0,0.5,100.0,28.6,3.0 (±0.5),3.0 (±0.5),100.0% (±28.6%),211404,1.4,0.3,1.4(±0.3)
Female,Slovakia,2020,35,4.0,3.0,6.0,3.0,2.0,8.0,4.4,2.2,1.96,1.9,2.5000000000000004,6.300000000000001,-0.4,1.9,-9.1,27.4,4.4 (±1.9),-0.4 (±1.9),-9.1% (±27.4%),201459,-0.2,0.9,-0.2(±0.9)
Female,Slovakia,2020,35,4.0,3.0,6.0,3.0,2.0,8.0,4.4,2.2,1.96,1.9,2.5000000000000004,6.300000000000001,-0.4,1.9,-9.1,27.4,4.4 (±1.9),-0.4 (±1.9),-9.1% (±27.4%),211404,-0.2,0.9,-0.2(±0.9)
Female,Slovakia,2020,36,2.0,2.0,5.0,2.0,4.0,6.0,3.8,1.6,1.96,1.4,2.4,5.199999999999999,-1.8,1.4,-47.4,14.1,3.8 (±1.4),-1.8 (±1.4),-47.4% (±14.1%),201459,-0.9,0.7,-0.9(±0.7)
Female,Slovakia,2020,36,2.0,2.0,5.0,2.0,4.0,6.0,3.8,1.6,1.96,1.4,2.4,5.199999999999999,-1.8,1.4,-47.4,14.1,3.8 (±1.4),-1.8 (±1.4),-47.4% (±14.1%),211404,-0.9,0.7,-0.9(±0.7)
Female,Slovakia,2020,37,3.0,3.0,3.0,2.0,1.0,3.0,2.4,0.8,1.96,0.7,1.7,3.0999999999999996,0.6,0.7,25.0,28.2,2.4 (±0.7),0.6 (±0.7),25.0% (±28.2%),201459,0.3,0.3,0.3(±0.3)
Female,Slovakia,2020,37,3.0,3.0,3.0,2.0,1.0,3.0,2.4,0.8,1.96,0.7,1.7,3.0999999999999996,0.6,0.7,25.0,28.2,2.4 (±0.7),0.6 (±0.7),25.0% (±28.2%),211404,0.3,0.3,0.3(±0.3)
Female,Slovakia,2020,38,3.0,4.0,8.0,1.0,5.0,5.0,4.6,2.2,1.96,1.9,2.6999999999999997,6.5,-1.6,1.9,-34.8,19.0,4.6 (±1.9),-1.6 (±1.9),-34.8% (±19.0%),201459,-0.8,0.9,-0.8(±0.9)
Female,Slovakia,2020,38,3.0,4.0,8.0,1.0,5.0,5.0,4.6,2.2,1.96,1.9,2.6999999999999997,6.5,-1.6,1.9,-34.8,19.0,4.6 (±1.9),-1.6 (±1.9),-34.8% (±19.0%),211404,-0.8,0.9,-0.8(±0.9)
Female,Slovakia,2020,39,5.0,2.0,5.0,5.0,6.0,5.0,4.6,1.4,1.96,1.2,3.3999999999999995,5.8,0.4,1.2,8.7,22.5,4.6 (±1.2),0.4 (±1.2),8.7% (±22.5%),201459,0.2,0.6,0.2(±0.6)
Female,Slovakia,2020,39,5.0,2.0,5.0,5.0,6.0,5.0,4.6,1.4,1.96,1.2,3.3999999999999995,5.8,0.4,1.2,8.7,22.5,4.6 (±1.2),0.4 (±1.2),8.7% (±22.5%),211404,0.2,0.6,0.2(±0.6)
Female,Slovakia,2020,40,4.0,2.0,4.0,2.0,6.0,3.0,3.4,1.5,1.96,1.3,2.0999999999999996,4.7,0.6,1.3,17.6,32.5,3.4 (±1.3),0.6 (±1.3),17.6% (±32.5%),201459,0.3,0.6,0.3(±0.6)
