Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±
Female,Montana,2020,19,2,4.0,2.0,4.0,3.0,2.0,3.0,0.9,1.96,0.8,2.2,3.8,-1.0,0.8,-33.3,14.1,3.0 (±0.8),-1.0 (±0.8),-33.3% (±14.1%)
Female,Montana,2020,20,1,3.0,3.0,8.0,7.0,3.0,4.8,2.2,1.96,1.9,2.9,6.699999999999999,-3.8,1.9,-79.2,5.9,4.8 (±1.9),-3.8 (±1.9),-79.2% (±5.9%)
Female,Montana,2020,21,2,4.0,1.0,2.0,1.0,3.0,2.2,1.2,1.96,1.1,1.1,3.3000000000000003,-0.2,1.1,-9.1,30.3,2.2 (±1.1),-0.2 (±1.1),-9.1% (±30.3%)
Female,Montana,2020,22,1,4.0,1.0,1.0,6.0,3.0,3.0,1.9,1.96,1.7,1.3,4.7,-2.0,1.7,-66.7,12.0,3.0 (±1.7),-2.0 (±1.7),-66.7% (±12.0%)
Female,Montana,2020,23,3,2.0,2.0,2.0,4.0,1.0,2.2,1.0,1.96,0.9,1.3000000000000003,3.1,0.8,0.9,36.4,39.6,2.2 (±0.9),0.8 (±0.9),36.4% (±39.6%)
Female,Montana,2020,24,5,0.0,2.0,0.0,1.0,7.0,2.0,2.6,1.96,2.3,-0.2999999999999998,4.3,3.0,2.3,150.0,133.7,2.0 (±2.3),3.0 (±2.3),150.0% (±133.7%)
Female,Montana,2020,25,2,4.0,3.0,4.0,3.0,4.0,3.6,0.5,1.96,0.4,3.2,4.0,-1.6,0.4,-44.4,5.6,3.6 (±0.4),-1.6 (±0.4),-44.4% (±5.6%)
Female,Montana,2020,26,3,2.0,2.0,3.0,3.0,3.0,2.6,0.5,1.96,0.4,2.2,3.0,0.4,0.4,15.4,15.4,2.6 (±0.4),0.4 (±0.4),15.4% (±15.4%)
Female,Montana,2020,27,2,5.0,3.0,3.0,7.0,3.0,4.2,1.6,1.96,1.4,2.8000000000000003,5.6,-2.2,1.4,-52.4,11.9,4.2 (±1.4),-2.2 (±1.4),-52.4% (±11.9%)
Female,Montana,2020,28,2,1.0,1.0,3.0,0.0,3.0,1.6,1.2,1.96,1.1,0.5,2.7,0.4,1.1,25.0,50.9,1.6 (±1.1),0.4 (±1.1),25.0% (±50.9%)
Female,Montana,2020,29,5,1.0,2.0,1.0,2.0,2.0,1.6,0.5,1.96,0.4,1.2000000000000002,2.0,3.4,0.4,212.5,62.5,1.6 (±0.4),3.4 (±0.4),212.5% (±62.5%)
Female,Montana,2020,30,0,5.0,10.0,2.0,1.0,1.0,3.8,3.4,1.96,3.0,0.7999999999999998,6.8,-3.8,3.0,-100.0,0.0,3.8 (±3.0),-3.8 (±3.0),-100.0% (±0.0%)
Female,Montana,2020,31,0,1.0,0.0,8.0,2.0,3.0,2.8,2.8,1.96,2.5,0.2999999999999998,5.3,-2.8,2.5,-100.0,0.0,2.8 (±2.5),-2.8 (±2.5),-100.0% (±0.0%)
Female,Montana,2020,32,4,2.0,2.0,4.0,2.0,5.0,3.0,1.3,1.96,1.1,1.9,4.1,1.0,1.1,33.3,35.7,3.0 (±1.1),1.0 (±1.1),33.3% (±35.7%)
Female,Montana,2020,33,2,4.0,1.0,3.0,3.0,3.0,2.8,1.0,1.96,0.9,1.9,3.6999999999999997,-0.8,0.9,-28.6,17.3,2.8 (±0.9),-0.8 (±0.9),-28.6% (±17.3%)
Female,Montana,2020,34,1,0.0,3.0,1.0,1.0,4.0,1.8,1.5,1.96,1.3,0.5,3.1,-0.8,1.3,-44.4,23.3,1.8 (±1.3),-0.8 (±1.3),-44.4% (±23.3%)
Female,Montana,2020,35,4,1.0,2.0,3.0,2.0,1.0,1.8,0.7,1.96,0.6,1.2000000000000002,2.4,2.2,0.6,122.2,55.5,1.8 (±0.6),2.2 (±0.6),122.2% (±55.5%)
Female,Montana,2020,36,1,2.0,4.0,2.0,5.0,0.0,2.6,1.7,1.96,1.5,1.1,4.1,-1.6,1.5,-61.5,14.1,2.6 (±1.5),-1.6 (±1.5),-61.5% (±14.1%)
Female,Montana,2020,37,3,2.0,4.0,8.0,2.0,1.0,3.4,2.5,1.96,2.2,1.1999999999999997,5.6,-0.4,2.2,-11.8,34.6,3.4 (±2.2),-0.4 (±2.2),-11.8% (±34.6%)
Female,Montana,2020,38,8,4.0,1.0,2.0,2.0,4.0,2.6,1.2,1.96,1.1,1.5,3.7,5.4,1.1,207.7,91.5,2.6 (±1.1),5.4 (±1.1),207.7% (±91.5%)
Female,Montana,2020,39,2,0.0,4.0,2.0,5.0,3.0,2.8,1.7,1.96,1.5,1.2999999999999998,4.3,-0.8,1.5,-28.6,24.9,2.8 (±1.5),-0.8 (±1.5),-28.6% (±24.9%)
Female,Montana,2020,40,6,2.0,2.0,2.0,3.0,2.0,2.2,0.4,1.96,0.4,1.8000000000000003,2.6,3.8,0.4,172.7,41.9,2.2 (±0.4),3.8 (±0.4),172.7% (±41.9%)
Female,Montana,2020,41,3,4.0,4.0,2.0,1.0,1.0,2.4,1.4,1.96,1.2,1.2,3.5999999999999996,0.6,1.2,25.0,41.7,2.4 (±1.2),0.6 (±1.2),25.0% (±41.7%)
Female,Montana,2020,42,7,1.0,2.0,3.0,4.0,3.0,2.6,1.0,1.96,0.9,1.7000000000000002,3.5,4.4,0.9,169.2,69.2,2.6 (±0.9),4.4 (±0.9),169.2% (±69.2%)
Female,Montana,2020,43,7,1.0,5.0,2.0,3.0,2.0,2.6,1.4,1.96,1.2,1.4000000000000001,3.8,4.4,1.2,169.2,85.0,2.6 (±1.2),4.4 (±1.2),169.2% (±85.0%)
Female,Montana,2020,44,3,5.0,0.0,0.0,1.0,0.0,1.2,1.9,1.96,1.7,-0.5,2.9,1.8,1.7,150.0,146.6,1.2 (±1.7),1.8 (±1.7),150.0% (±146.6%)
Female,Montana,2020,45,3,2.0,1.0,4.0,4.0,1.0,2.4,1.4,1.96,1.2,1.2,3.5999999999999996,0.6,1.2,25.0,41.7,2.4 (±1.2),0.6 (±1.2),25.0% (±41.7%)
Female,Montana,2020,46,7,3.0,4.0,1.0,2.0,3.0,2.6,1.0,1.96,0.9,1.7000000000000002,3.5,4.4,0.9,169.2,69.2,2.6 (±0.9),4.4 (±0.9),169.2% (±69.2%)
Female,Montana,2020,47,7,2.0,2.0,5.0,4.0,2.0,3.0,1.3,1.96,1.1,1.9,4.1,4.0,1.1,133.3,62.6,3.0 (±1.1),4.0 (±1.1),133.3% (±62.6%)
Female,Montana,2020,48,4,6.0,1.0,4.0,2.0,0.0,2.6,2.2,1.96,1.9,0.7000000000000002,4.5,1.4,1.9,53.8,64.9,2.6 (±1.9),1.4 (±1.9),53.8% (±64.9%)
Female,Montana,2020,49,6,2.0,1.0,3.0,1.0,1.0,1.6,0.8,1.96,0.7,0.9000000000000001,2.3,4.4,0.7,275.0,114.1,1.6 (±0.7),4.4 (±0.7),275.0% (±114.1%)
Female,Montana,2020,50,3,6.0,6.0,2.0,2.0,6.0,4.4,2.0,1.96,1.8,2.6000000000000005,6.2,-1.4,1.8,-31.8,19.8,4.4 (±1.8),-1.4 (±1.8),-31.8% (±19.8%)
Female,Montana,2020,51,3,1.0,9.0,2.0,5.0,4.0,4.2,2.8,1.96,2.5,1.7000000000000002,6.7,-1.2,2.5,-28.6,26.6,4.2 (±2.5),-1.2 (±2.5),-28.6% (±26.6%)
Female,Montana,2020,52,4,2.0,6.0,3.0,5.0,2.0,3.6,1.6,1.96,1.4,2.2,5.0,0.4,1.4,11.1,31.1,3.6 (±1.4),0.4 (±1.4),11.1% (±31.1%)
Female,Montana,2020,53,5,0.0,6.0,3.0,5.0,2.0,0.0,2.1,1.96,1.8,-1.8,1.8,5.0,1.8,0.0,-177.8,0.0 (±1.8),5.0 (±1.8),0.0% (±-177.8%)
Female,Pazardzhik,2020,10,6,3.0,2.0,6.0,4.0,3.0,3.6,1.4,1.96,1.2,2.4000000000000004,4.8,2.4,1.2,66.7,41.7,3.6 (±1.2),2.4 (±1.2),66.7% (±41.7%)
Female,Pazardzhik,2020,11,2,5.0,5.0,3.0,5.0,7.0,5.0,1.3,1.96,1.1,3.9,6.1,-3.0,1.1,-60.0,7.2,5.0 (±1.1),-3.0 (±1.1),-60.0% (±7.2%)
Female,Pazardzhik,2020,12,7,6.0,2.0,0.0,6.0,4.0,3.6,2.3,1.96,2.0,1.6,5.6,3.4,2.0,94.4,69.4,3.6 (±2.0),3.4 (±2.0),94.4% (±69.4%)
Female,Pazardzhik,2020,13,5,3.0,3.0,5.0,8.0,5.0,4.8,1.8,1.96,1.6,3.1999999999999997,6.4,0.2,1.6,4.2,26.1,4.8 (±1.6),0.2 (±1.6),4.2% (±26.1%)
Female,Pazardzhik,2020,14,8,6.0,4.0,2.0,3.0,8.0,4.6,2.2,1.96,1.9,2.6999999999999997,6.5,3.4,1.9,73.9,50.8,4.6 (±1.9),3.4 (±1.9),73.9% (±50.8%)
Female,Pazardzhik,2020,15,3,6.0,3.0,2.0,5.0,3.0,3.8,1.5,1.96,1.3,2.5,5.1,-0.8,1.3,-21.1,20.1,3.8 (±1.3),-0.8 (±1.3),-21.1% (±20.1%)
Female,Pazardzhik,2020,16,8,6.0,4.0,7.0,2.0,4.0,4.6,1.7,1.96,1.5,3.0999999999999996,6.1,3.4,1.5,73.9,42.8,4.6 (±1.5),3.4 (±1.5),73.9% (±42.8%)
Female,Pazardzhik,2020,17,7,5.0,5.0,5.0,2.0,4.0,4.2,1.2,1.96,1.1,3.1,5.300000000000001,2.8,1.1,66.7,34.6,4.2 (±1.1),2.8 (±1.1),66.7% (±34.6%)
Female,Pazardzhik,2020,18,7,8.0,5.0,4.0,3.0,6.0,5.2,1.7,1.96,1.5,3.7,6.7,1.8,1.5,34.6,30.1,5.2 (±1.5),1.8 (±1.5),34.6% (±30.1%)
Female,Pazardzhik,2020,19,3,5.0,5.0,8.0,3.0,4.0,5.0,1.7,1.96,1.5,3.5,6.5,-2.0,1.5,-40.0,13.8,5.0 (±1.5),-2.0 (±1.5),-40.0% (±13.8%)
Female,Pazardzhik,2020,20,7,5.0,3.0,4.0,5.0,6.0,4.6,1.0,1.96,0.9,3.6999999999999997,5.5,2.4,0.9,52.2,24.9,4.6 (±0.9),2.4 (±0.9),52.2% (±24.9%)
Female,Pazardzhik,2020,21,4,6.0,4.0,10.0,5.0,3.0,5.6,2.4,1.96,2.1,3.4999999999999996,7.699999999999999,-1.6,2.1,-28.6,19.5,5.6 (±2.1),-1.6 (±2.1),-28.6% (±19.5%)
Female,Pazardzhik,2020,22,5,1.0,5.0,4.0,6.0,5.0,4.2,1.7,1.96,1.5,2.7,5.7,0.8,1.5,19.0,31.3,4.2 (±1.5),0.8 (±1.5),19.0% (±31.3%)
Female,Pazardzhik,2020,23,8,5.0,3.0,2.0,5.0,4.0,3.8,1.2,1.96,1.1,2.6999999999999997,4.9,4.2,1.1,110.5,47.2,3.8 (±1.1),4.2 (±1.1),110.5% (±47.2%)
Female,Pazardzhik,2020,24,5,4.0,4.0,1.0,2.0,6.0,3.4,1.7,1.96,1.5,1.9,4.9,1.6,1.5,47.1,45.1,3.4 (±1.5),1.6 (±1.5),47.1% (±45.1%)
Female,Pazardzhik,2020,25,4,1.0,5.0,4.0,5.0,4.0,3.8,1.5,1.96,1.3,2.5,5.1,0.2,1.3,5.3,26.9,3.8 (±1.3),0.2 (±1.3),5.3% (±26.9%)
Female,Pazardzhik,2020,26,7,4.0,4.0,5.0,4.0,4.0,4.2,0.4,1.96,0.4,3.8000000000000003,4.6000000000000005,2.8,0.4,66.7,14.5,4.2 (±0.4),2.8 (±0.4),66.7% (±14.5%)
Female,Pazardzhik,2020,27,8,7.0,2.0,2.0,4.0,4.0,3.8,1.8,1.96,1.6,2.1999999999999997,5.4,4.2,1.6,110.5,62.4,3.8 (±1.6),4.2 (±1.6),110.5% (±62.4%)
Female,Pazardzhik,2020,28,3,4.0,5.0,5.0,5.0,2.0,4.2,1.2,1.96,1.1,3.1,5.300000000000001,-1.2,1.1,-28.6,14.8,4.2 (±1.1),-1.2 (±1.1),-28.6% (±14.8%)
Female,Pazardzhik,2020,29,3,3.0,5.0,2.0,8.0,9.0,5.4,2.7,1.96,2.4,3.0000000000000004,7.800000000000001,-2.4,2.4,-44.4,17.1,5.4 (±2.4),-2.4 (±2.4),-44.4% (±17.1%)
Female,Pazardzhik,2020,30,6,3.0,5.0,4.0,5.0,10.0,5.4,2.4,1.96,2.1,3.3000000000000003,7.5,0.6,2.1,11.1,31.1,5.4 (±2.1),0.6 (±2.1),11.1% (±31.1%)
Female,Pazardzhik,2020,31,4,3.0,8.0,6.0,0.0,4.0,4.2,2.7,1.96,2.4,1.8000000000000003,6.6,-0.2,2.4,-4.8,34.6,4.2 (±2.4),-0.2 (±2.4),-4.8% (±34.6%)
Female,Pazardzhik,2020,32,8,4.0,5.0,7.0,4.0,3.0,4.6,1.4,1.96,1.2,3.3999999999999995,5.8,3.4,1.2,73.9,36.0,4.6 (±1.2),3.4 (±1.2),73.9% (±36.0%)
Female,Pazardzhik,2020,33,7,10.0,4.0,2.0,3.0,1.0,4.0,3.2,1.96,2.8,1.2000000000000002,6.8,3.0,2.8,75.0,72.1,4.0 (±2.8),3.0 (±2.8),75.0% (±72.1%)
Female,Pazardzhik,2020,34,2,4.0,6.0,6.0,3.0,8.0,5.4,1.7,1.96,1.5,3.9000000000000004,6.9,-3.4,1.5,-63.0,8.0,5.4 (±1.5),-3.4 (±1.5),-63.0% (±8.0%)
Female,Pazardzhik,2020,35,7,6.0,1.0,3.0,4.0,8.0,4.4,2.4,1.96,2.1,2.3000000000000003,6.5,2.6,2.1,59.1,51.4,4.4 (±2.1),2.6 (±2.1),59.1% (±51.4%)
Female,Pazardzhik,2020,36,7,1.0,2.0,5.0,8.0,3.0,3.8,2.5,1.96,2.2,1.5999999999999996,6.0,3.2,2.2,84.2,67.5,3.8 (±2.2),3.2 (±2.2),84.2% (±67.5%)
Female,Pazardzhik,2020,37,4,1.0,3.0,6.0,5.0,1.0,3.2,2.0,1.96,1.8,1.4000000000000001,5.0,0.8,1.8,25.0,45.0,3.2 (±1.8),0.8 (±1.8),25.0% (±45.0%)
Female,Pazardzhik,2020,38,4,4.0,2.0,7.0,5.0,3.0,4.2,1.7,1.96,1.5,2.7,5.7,-0.2,1.5,-4.8,25.0,4.2 (±1.5),-0.2 (±1.5),-4.8% (±25.0%)
Female,Pazardzhik,2020,39,5,3.0,3.0,3.0,7.0,7.0,4.6,2.0,1.96,1.8,2.8,6.3999999999999995,0.4,1.8,8.7,30.6,4.6 (±1.8),0.4 (±1.8),8.7% (±30.6%)
Female,Pazardzhik,2020,40,5,2.0,5.0,2.0,3.0,1.0,2.6,1.4,1.96,1.2,1.4000000000000001,3.8,2.4,1.2,92.3,60.7,2.6 (±1.2),2.4 (±1.2),92.3% (±60.7%)
Female,Pazardzhik,2020,41,4,7.0,9.0,6.0,4.0,5.0,6.2,1.7,1.96,1.5,4.7,7.7,-2.2,1.5,-35.5,12.6,6.2 (±1.5),-2.2 (±1.5),-35.5% (±12.6%)
Female,Pazardzhik,2020,42,6,4.0,3.0,7.0,5.0,8.0,5.4,1.9,1.96,1.7,3.7,7.1000000000000005,0.6,1.7,11.1,26.6,5.4 (±1.7),0.6 (±1.7),11.1% (±26.6%)
Female,Pazardzhik,2020,43,5,3.0,5.0,3.0,3.0,5.0,3.8,1.0,1.96,0.9,2.9,4.7,1.2,0.9,31.6,25.2,3.8 (±0.9),1.2 (±0.9),31.6% (±25.2%)
Female,Pazardzhik,2020,44,2,7.0,3.0,7.0,5.0,0.0,4.4,2.7,1.96,2.4,2.0000000000000004,6.800000000000001,-2.4,2.4,-54.5,16.1,4.4 (±2.4),-2.4 (±2.4),-54.5% (±16.1%)
Female,Pazardzhik,2020,45,14,6.0,6.0,4.0,8.0,2.0,5.2,2.0,1.96,1.8,3.4000000000000004,7.0,8.8,1.8,169.2,69.2,5.2 (±1.8),8.8 (±1.8),169.2% (±69.2%)
Female,Pazardzhik,2020,46,15,3.0,3.0,5.0,1.0,6.0,3.6,1.7,1.96,1.5,2.1,5.1,11.4,1.5,316.7,122.6,3.6 (±1.5),11.4 (±1.5),316.7% (±122.6%)
Female,Pazardzhik,2020,47,10,5.0,2.0,2.0,3.0,3.0,3.0,1.1,1.96,1.0,2.0,4.0,7.0,1.0,233.3,83.3,3.0 (±1.0),7.0 (±1.0),233.3% (±83.3%)
Female,Pazardzhik,2020,48,9,2.0,3.0,5.0,6.0,5.0,4.2,1.5,1.96,1.3,2.9000000000000004,5.5,4.8,1.3,114.3,50.7,4.2 (±1.3),4.8 (±1.3),114.3% (±50.7%)
Female,Pazardzhik,2020,49,11,8.0,6.0,7.0,4.0,5.0,6.0,1.4,1.96,1.2,4.8,7.2,5.0,1.2,83.3,30.5,6.0 (±1.2),5.0 (±1.2),83.3% (±30.5%)
Female,Pazardzhik,2020,50,7,2.0,9.0,9.0,7.0,4.0,6.2,2.8,1.96,2.5,3.7,8.7,0.8,2.5,12.9,32.4,6.2 (±2.5),0.8 (±2.5),12.9% (±32.4%)
Female,Pazardzhik,2020,51,8,3.0,4.0,5.0,11.0,2.0,5.0,3.2,1.96,2.8,2.2,7.8,3.0,2.8,60.0,57.4,5.0 (±2.8),3.0 (±2.8),60.0% (±57.4%)
Female,Pazardzhik,2020,52,6,5.0,8.0,9.0,4.0,7.0,6.6,1.9,1.96,1.7,4.8999999999999995,8.299999999999999,-0.6,1.7,-9.1,18.6,6.6 (±1.7),-0.6 (±1.7),-9.1% (±18.6%)
Female,Pazardzhik,2020,53,7,3.0,8.0,9.0,4.0,7.0,3.0,2.3,1.96,2.0,1.0,5.0,4.0,2.0,133.3,93.3,3.0 (±2.0),4.0 (±2.0),133.3% (±93.3%)
Female,Pernik,2020,10,1,8.0,1.0,0.0,0.0,5.0,2.8,3.2,1.96,2.8,0.0,5.6,-1.8,2.8,-64.3,17.8,2.8 (±2.8),-1.8 (±2.8),-64.3% (±17.8%)
Female,Pernik,2020,11,4,1.0,4.0,1.0,0.0,6.0,2.4,2.2,1.96,1.9,0.5,4.3,1.6,1.9,66.7,73.7,2.4 (±1.9),1.6 (±1.9),66.7% (±73.7%)
Female,Pernik,2020,12,3,2.0,3.0,1.0,6.0,1.0,2.6,1.9,1.96,1.7,0.9000000000000001,4.3,0.4,1.7,15.4,45.6,2.6 (±1.7),0.4 (±1.7),15.4% (±45.6%)
Female,Pernik,2020,13,0,1.0,1.0,3.0,3.0,4.0,2.4,1.2,1.96,1.1,1.2999999999999998,3.5,-2.4,1.1,-100.0,0.0,2.4 (±1.1),-2.4 (±1.1),-100.0% (±0.0%)
Female,Pernik,2020,14,2,3.0,2.0,3.0,1.0,0.0,1.8,1.2,1.96,1.1,0.7,2.9000000000000004,0.2,1.1,11.1,42.1,1.8 (±1.1),0.2 (±1.1),11.1% (±42.1%)
Female,Pernik,2020,15,5,6.0,4.0,2.0,3.0,4.0,3.8,1.3,1.96,1.1,2.6999999999999997,4.9,1.2,1.1,31.6,29.6,3.8 (±1.1),1.2 (±1.1),31.6% (±29.6%)
Female,Pernik,2020,16,1,3.0,2.0,3.0,2.0,4.0,2.8,0.7,1.96,0.6,2.1999999999999997,3.4,-1.8,0.6,-64.3,6.3,2.8 (±0.6),-1.8 (±0.6),-64.3% (±6.3%)
Female,Pernik,2020,17,3,2.0,2.0,2.0,5.0,4.0,3.0,1.3,1.96,1.1,1.9,4.1,0.0,1.1,0.0,26.8,3.0 (±1.1),0.0 (±1.1),0.0% (±26.8%)
Female,Pernik,2020,18,1,2.0,3.0,1.0,2.0,2.0,2.0,0.6,1.96,0.5,1.5,2.5,-1.0,0.5,-50.0,10.0,2.0 (±0.5),-1.0 (±0.5),-50.0% (±10.0%)
Female,Pernik,2020,19,3,0.0,3.0,4.0,3.0,0.0,2.0,1.7,1.96,1.5,0.5,3.5,1.0,1.5,50.0,64.3,2.0 (±1.5),1.0 (±1.5),50.0% (±64.3%)
Female,Pernik,2020,20,5,2.0,1.0,1.0,3.0,2.0,1.8,0.7,1.96,0.6,1.2000000000000002,2.4,3.2,0.6,177.8,69.5,1.8 (±0.6),3.2 (±0.6),177.8% (±69.5%)
Female,Pernik,2020,21,4,2.0,4.0,4.0,2.0,3.0,3.0,0.9,1.96,0.8,2.2,3.8,1.0,0.8,33.3,28.0,3.0 (±0.8),1.0 (±0.8),33.3% (±28.0%)
Female,Pernik,2020,22,1,7.0,5.0,1.0,2.0,0.0,3.0,2.6,1.96,2.3,0.7000000000000002,5.3,-2.0,2.3,-66.7,14.4,3.0 (±2.3),-2.0 (±2.3),-66.7% (±14.4%)
Female,Pernik,2020,23,2,1.0,0.0,0.0,2.0,3.0,1.2,1.2,1.96,1.1,0.09999999999999987,2.3,0.8,1.1,66.7,79.7,1.2 (±1.1),0.8 (±1.1),66.7% (±79.7%)
Female,Pernik,2020,24,0,2.0,1.0,0.0,5.0,1.0,1.8,1.7,1.96,1.5,0.30000000000000004,3.3,-1.8,1.5,-100.0,0.0,1.8 (±1.5),-1.8 (±1.5),-100.0% (±0.0%)
Female,Pernik,2020,25,4,4.0,4.0,1.0,3.0,2.0,2.8,1.2,1.96,1.1,1.6999999999999997,3.9,1.2,1.1,42.9,40.3,2.8 (±1.1),1.2 (±1.1),42.9% (±40.3%)
Female,Pernik,2020,26,3,1.0,3.0,3.0,0.0,3.0,2.0,1.3,1.96,1.1,0.8999999999999999,3.1,1.0,1.1,50.0,53.2,2.0 (±1.1),1.0 (±1.1),50.0% (±53.2%)
Female,Pernik,2020,27,6,1.0,2.0,0.0,1.0,4.0,1.6,1.4,1.96,1.2,0.40000000000000013,2.8,4.4,1.2,275.0,160.7,1.6 (±1.2),4.4 (±1.2),275.0% (±160.7%)
Female,Pernik,2020,28,5,3.0,2.0,2.0,4.0,1.0,2.4,1.0,1.96,0.9,1.5,3.3,2.6,0.9,108.3,56.8,2.4 (±0.9),2.6 (±0.9),108.3% (±56.8%)
Female,Pernik,2020,29,2,2.0,2.0,5.0,1.0,1.0,2.2,1.5,1.96,1.3,0.9000000000000001,3.5,-0.2,1.3,-9.1,33.8,2.2 (±1.3),-0.2 (±1.3),-9.1% (±33.8%)
Female,Pernik,2020,30,0,3.0,1.0,7.0,0.0,4.0,3.0,2.4,1.96,2.1,0.8999999999999999,5.1,-3.0,2.1,-100.0,0.0,3.0 (±2.1),-3.0 (±2.1),-100.0% (±0.0%)
Female,Pernik,2020,31,6,2.0,1.0,2.0,2.0,3.0,2.0,0.6,1.96,0.5,1.5,2.5,4.0,0.5,200.0,60.0,2.0 (±0.5),4.0 (±0.5),200.0% (±60.0%)
Female,Pernik,2020,32,3,6.0,2.0,3.0,3.0,3.0,3.4,1.4,1.96,1.2,2.2,4.6,-0.4,1.2,-11.8,23.0,3.4 (±1.2),-0.4 (±1.2),-11.8% (±23.0%)
Female,Pernik,2020,33,3,1.0,1.0,1.0,4.0,5.0,2.4,1.7,1.96,1.5,0.8999999999999999,3.9,0.6,1.5,25.0,48.1,2.4 (±1.5),0.6 (±1.5),25.0% (±48.1%)
Female,Pernik,2020,34,4,1.0,3.0,3.0,2.0,2.0,2.2,0.7,1.96,0.6,1.6,2.8000000000000003,1.8,0.6,81.8,38.9,2.2 (±0.6),1.8 (±0.6),81.8% (±38.9%)
Female,Pernik,2020,35,3,1.0,3.0,1.0,1.0,4.0,2.0,1.3,1.96,1.1,0.8999999999999999,3.1,1.0,1.1,50.0,53.2,2.0 (±1.1),1.0 (±1.1),50.0% (±53.2%)
Female,Pernik,2020,36,4,5.0,1.0,5.0,1.0,2.0,2.8,1.8,1.96,1.6,1.1999999999999997,4.4,1.2,1.6,42.9,52.0,2.8 (±1.6),1.2 (±1.6),42.9% (±52.0%)
Female,Pernik,2020,37,2,3.0,0.0,3.0,3.0,0.0,1.8,1.5,1.96,1.3,0.5,3.1,0.2,1.3,11.1,46.6,1.8 (±1.3),0.2 (±1.3),11.1% (±46.6%)
Female,Pernik,2020,38,1,2.0,0.0,3.0,3.0,3.0,2.2,1.2,1.96,1.1,1.1,3.3000000000000003,-1.2,1.1,-54.5,15.2,2.2 (±1.1),-1.2 (±1.1),-54.5% (±15.2%)
Female,Pernik,2020,39,2,1.0,4.0,1.0,4.0,0.0,2.0,1.7,1.96,1.5,0.5,3.5,0.0,1.5,0.0,42.9,2.0 (±1.5),0.0 (±1.5),0.0% (±42.9%)
Female,Pernik,2020,40,2,2.0,3.0,2.0,2.0,0.0,1.8,1.0,1.96,0.9,0.9,2.7,0.2,0.9,11.1,37.0,1.8 (±0.9),0.2 (±0.9),11.1% (±37.0%)
Female,Pernik,2020,41,7,2.0,1.0,2.0,3.0,3.0,2.2,0.7,1.96,0.6,1.6,2.8000000000000003,4.8,0.6,218.2,68.2,2.2 (±0.6),4.8 (±0.6),218.2% (±68.2%)
Female,Pernik,2020,42,4,4.0,4.0,3.0,1.0,3.0,3.0,1.1,1.96,1.0,2.0,4.0,1.0,1.0,33.3,33.3,3.0 (±1.0),1.0 (±1.0),33.3% (±33.3%)
Female,Pernik,2020,43,5,3.0,1.0,4.0,0.0,2.0,2.0,1.4,1.96,1.2,0.8,3.2,3.0,1.2,150.0,93.8,2.0 (±1.2),3.0 (±1.2),150.0% (±93.8%)
Female,Pernik,2020,44,4,3.0,2.0,2.0,0.0,5.0,2.4,1.6,1.96,1.4,1.0,3.8,1.6,1.4,66.7,61.4,2.4 (±1.4),1.6 (±1.4),66.7% (±61.4%)
Female,Pernik,2020,45,7,2.0,0.0,2.0,2.0,4.0,2.0,1.3,1.96,1.1,0.8999999999999999,3.1,5.0,1.1,250.0,124.2,2.0 (±1.1),5.0 (±1.1),250.0% (±124.2%)
Female,Pernik,2020,46,2,2.0,2.0,4.0,1.0,5.0,2.8,1.5,1.96,1.3,1.4999999999999998,4.1,-0.8,1.3,-28.6,22.6,2.8 (±1.3),-0.8 (±1.3),-28.6% (±22.6%)
Female,Pernik,2020,47,4,3.0,1.0,1.0,2.0,3.0,2.0,0.9,1.96,0.8,1.2,2.8,2.0,0.8,100.0,57.1,2.0 (±0.8),2.0 (±0.8),100.0% (±57.1%)
Female,Pernik,2020,48,5,2.0,3.0,3.0,3.0,1.0,2.4,0.8,1.96,0.7,1.7,3.0999999999999996,2.6,0.7,108.3,47.0,2.4 (±0.7),2.6 (±0.7),108.3% (±47.0%)
Female,Pernik,2020,49,3,4.0,3.0,4.0,3.0,3.0,3.4,0.5,1.96,0.4,3.0,3.8,-0.4,0.4,-11.8,9.3,3.4 (±0.4),-0.4 (±0.4),-11.8% (±9.3%)
Female,Pernik,2020,50,3,2.0,8.0,2.0,4.0,3.0,3.8,2.2,1.96,1.9,1.9,5.699999999999999,-0.8,1.9,-21.1,26.3,3.8 (±1.9),-0.8 (±1.9),-21.1% (±26.3%)
Female,Pernik,2020,51,5,5.0,0.0,5.0,3.0,3.0,3.2,1.8,1.96,1.6,1.6,4.800000000000001,1.8,1.6,56.2,52.0,3.2 (±1.6),1.8 (±1.6),56.2% (±52.0%)
Female,Pernik,2020,52,6,4.0,1.0,3.0,4.0,1.0,2.6,1.4,1.96,1.2,1.4000000000000001,3.8,3.4,1.2,130.8,72.9,2.6 (±1.2),3.4 (±1.2),130.8% (±72.9%)
Female,Pernik,2020,53,1,5.0,1.0,3.0,4.0,1.0,5.0,1.6,1.96,1.4,3.6,6.4,-4.0,1.4,-80.0,4.4,5.0 (±1.4),-4.0 (±1.4),-80.0% (±4.4%)
