Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±
Female,Severna i yugoiztochna Bulgaria,2020,32,3,1.0,5.0,4.0,1.0,4.0,3.0,1.7,1.96,1.5,1.5,4.5,0.0,1.5,0.0,33.3,3.0 (±1.5),0.0 (±1.5),0.0% (±33.3%)
Female,Severna i yugoiztochna Bulgaria,2020,33,3,6.0,3.0,6.0,4.0,0.0,3.8,2.2,1.96,1.9,1.9,5.699999999999999,-0.8,1.9,-21.1,26.3,3.8 (±1.9),-0.8 (±1.9),-21.1% (±26.3%)
Female,Severna i yugoiztochna Bulgaria,2020,34,3,2.0,4.0,3.0,6.0,7.0,4.4,1.9,1.96,1.7,2.7,6.1000000000000005,-1.4,1.7,-31.8,19.0,4.4 (±1.7),-1.4 (±1.7),-31.8% (±19.0%)
Female,Severna i yugoiztochna Bulgaria,2020,35,5,6.0,2.0,2.0,3.0,3.0,3.2,1.5,1.96,1.3,1.9000000000000001,4.5,1.8,1.3,56.2,45.1,3.2 (±1.3),1.8 (±1.3),56.2% (±45.1%)
Female,Severna i yugoiztochna Bulgaria,2020,36,3,5.0,1.0,3.0,4.0,1.0,2.8,1.6,1.96,1.4,1.4,4.199999999999999,0.2,1.4,7.1,35.7,2.8 (±1.4),0.2 (±1.4),7.1% (±35.7%)
Female,Severna i yugoiztochna Bulgaria,2020,37,1,3.0,6.0,3.0,3.0,1.0,3.2,1.6,1.96,1.4,1.8000000000000003,4.6,-2.2,1.4,-68.8,9.5,3.2 (±1.4),-2.2 (±1.4),-68.8% (±9.5%)
Female,Severna i yugoiztochna Bulgaria,2020,38,4,3.0,5.0,2.0,1.0,5.0,3.2,1.6,1.96,1.4,1.8000000000000003,4.6,0.8,1.4,25.0,38.0,3.2 (±1.4),0.8 (±1.4),25.0% (±38.0%)
Female,Severna i yugoiztochna Bulgaria,2020,39,4,4.0,3.0,5.0,1.0,2.0,3.0,1.4,1.96,1.2,1.8,4.2,1.0,1.2,33.3,38.1,3.0 (±1.2),1.0 (±1.2),33.3% (±38.1%)
Female,Severna i yugoiztochna Bulgaria,2020,40,3,5.0,4.0,2.0,5.0,3.0,3.8,1.2,1.96,1.1,2.6999999999999997,4.9,-0.8,1.1,-21.1,17.7,3.8 (±1.1),-0.8 (±1.1),-21.1% (±17.7%)
Female,Severna i yugoiztochna Bulgaria,2020,41,7,6.0,7.0,3.0,5.0,1.0,4.4,2.2,1.96,1.9,2.5000000000000004,6.300000000000001,2.6,1.9,59.1,48.0,4.4 (±1.9),2.6 (±1.9),59.1% (±48.0%)
Female,Severna i yugoiztochna Bulgaria,2020,42,3,1.0,3.0,10.0,2.0,4.0,4.0,3.2,1.96,2.8,1.2000000000000002,6.8,-1.0,2.8,-25.0,30.9,4.0 (±2.8),-1.0 (±2.8),-25.0% (±30.9%)
Female,Severna i yugoiztochna Bulgaria,2020,43,2,3.0,2.0,3.0,4.0,2.0,2.8,0.7,1.96,0.6,2.1999999999999997,3.4,-0.8,0.6,-28.6,12.6,2.8 (±0.6),-0.8 (±0.6),-28.6% (±12.6%)
Female,Severna i yugoiztochna Bulgaria,2020,44,4,2.0,4.0,2.0,2.0,3.0,2.6,0.8,1.96,0.7,1.9000000000000001,3.3,1.4,0.7,53.8,32.6,2.6 (±0.7),1.4 (±0.7),53.8% (±32.6%)
Female,Severna i yugoiztochna Bulgaria,2020,45,1,4.0,4.0,3.0,3.0,6.0,4.0,1.1,1.96,1.0,3.0,5.0,-3.0,1.0,-75.0,5.0,4.0 (±1.0),-3.0 (±1.0),-75.0% (±5.0%)
Female,Severna i yugoiztochna Bulgaria,2020,46,7,3.0,2.0,3.0,0.0,5.0,2.6,1.6,1.96,1.4,1.2000000000000002,4.0,4.4,1.4,169.2,94.2,2.6 (±1.4),4.4 (±1.4),169.2% (±94.2%)
Female,Severna i yugoiztochna Bulgaria,2020,47,10,3.0,8.0,5.0,4.0,3.0,4.6,1.9,1.96,1.7,2.8999999999999995,6.3,5.4,1.7,117.4,58.7,4.6 (±1.7),5.4 (±1.7),117.4% (±58.7%)
Female,Severna i yugoiztochna Bulgaria,2020,48,4,1.0,2.0,2.0,2.0,4.0,2.2,1.0,1.96,0.9,1.3000000000000003,3.1,1.8,0.9,81.8,52.8,2.2 (±0.9),1.8 (±0.9),81.8% (±52.8%)
Female,Severna i yugoiztochna Bulgaria,2020,49,1,3.0,1.0,0.0,5.0,6.0,3.0,2.3,1.96,2.0,1.0,5.0,-2.0,2.0,-66.7,13.3,3.0 (±2.0),-2.0 (±2.0),-66.7% (±13.3%)
Female,Severna i yugoiztochna Bulgaria,2020,50,7,0.0,4.0,5.0,5.0,8.0,4.4,2.6,1.96,2.3,2.1000000000000005,6.7,2.6,2.3,59.1,54.6,4.4 (±2.3),2.6 (±2.3),59.1% (±54.6%)
Female,Severna i yugoiztochna Bulgaria,2020,51,7,3.0,3.0,1.0,6.0,5.0,3.6,1.7,1.96,1.5,2.1,5.1,3.4,1.5,94.4,57.1,3.6 (±1.5),3.4 (±1.5),94.4% (±57.1%)
Female,Severna i yugoiztochna Bulgaria,2020,52,5,3.0,1.0,4.0,9.0,6.0,4.6,2.7,1.96,2.4,2.1999999999999997,7.0,0.4,2.4,8.7,37.3,4.6 (±2.4),0.4 (±2.4),8.7% (±37.3%)
Female,Severna i yugoiztochna Bulgaria,2020,53,6,5.0,1.0,4.0,9.0,6.0,5.0,2.6,1.96,2.3,2.7,7.3,1.0,2.3,20.0,37.8,5.0 (±2.3),1.0 (±2.3),20.0% (±37.8%)
Female,Severoiztochen,2020,10,1,0.0,0.0,1.0,4.0,0.0,1.0,1.5,1.96,1.3,-0.30000000000000004,2.3,0.0,1.3,0.0,56.5,1.0 (±1.3),0.0 (±1.3),0.0% (±56.5%)
Female,Severoiztochen,2020,11,0,1.0,1.0,2.0,1.0,0.0,1.0,0.6,1.96,0.5,0.5,1.5,-1.0,0.5,-100.0,0.0,1.0 (±0.5),-1.0 (±0.5),-100.0% (±0.0%)
Female,Severoiztochen,2020,12,0,0.0,1.0,0.0,1.0,1.0,0.6,0.5,1.96,0.4,0.19999999999999996,1.0,-0.6,0.4,-100.0,0.0,0.6 (±0.4),-0.6 (±0.4),-100.0% (±0.0%)
Female,Severoiztochen,2020,13,1,1.0,0.0,2.0,1.0,1.0,1.0,0.6,1.96,0.5,0.5,1.5,0.0,0.5,0.0,33.3,1.0 (±0.5),0.0 (±0.5),0.0% (±33.3%)
Female,Severoiztochen,2020,14,3,0.0,0.0,2.0,0.0,0.0,0.4,0.8,1.96,0.7,-0.29999999999999993,1.1,2.6,0.7,650.0,477.3,0.4 (±0.7),2.6 (±0.7),650.0% (±477.3%)
Female,Severoiztochen,2020,15,1,0.0,0.0,0.0,1.0,3.0,0.8,1.2,1.96,1.1,-0.30000000000000004,1.9000000000000001,0.2,1.1,25.0,72.4,0.8 (±1.1),0.2 (±1.1),25.0% (±72.4%)
Female,Severoiztochen,2020,16,1,2.0,1.0,0.0,0.0,1.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,0.2,0.6,25.0,53.6,0.8 (±0.6),0.2 (±0.6),25.0% (±53.6%)
Female,Severoiztochen,2020,17,1,1.0,0.0,0.0,1.0,0.0,0.4,0.5,1.96,0.4,0.0,0.8,0.6,0.4,150.0,125.0,0.4 (±0.4),0.6 (±0.4),150.0% (±125.0%)
Female,Severoiztochen,2020,18,1,0.0,0.0,0.0,0.0,1.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,0.8,0.4,400.0,333.3,0.2 (±0.4),0.8 (±0.4),400.0% (±333.3%)
Female,Severoiztochen,2020,19,0,1.0,0.0,0.0,0.0,3.0,0.8,1.2,1.96,1.1,-0.30000000000000004,1.9000000000000001,-0.8,1.1,-100.0,0.0,0.8 (±1.1),-0.8 (±1.1),-100.0% (±0.0%)
Female,Severoiztochen,2020,20,1,2.0,1.0,3.0,1.0,0.0,1.4,1.0,1.96,0.9,0.4999999999999999,2.3,-0.4,0.9,-28.6,27.9,1.4 (±0.9),-0.4 (±0.9),-28.6% (±27.9%)
Female,Severoiztochen,2020,21,0,0.0,1.0,1.0,4.0,1.0,1.4,1.4,1.96,1.2,0.19999999999999996,2.5999999999999996,-1.4,1.2,-100.0,0.0,1.4 (±1.2),-1.4 (±1.2),-100.0% (±0.0%)
Female,Severoiztochen,2020,22,1,0.0,2.0,1.0,1.0,1.0,1.0,0.6,1.96,0.5,0.5,1.5,0.0,0.5,0.0,33.3,1.0 (±0.5),0.0 (±0.5),0.0% (±33.3%)
Female,Severoiztochen,2020,23,0,1.0,0.0,1.0,0.0,0.0,0.4,0.5,1.96,0.4,0.0,0.8,-0.4,0.4,-100.0,0.0,0.4 (±0.4),-0.4 (±0.4),-100.0% (±0.0%)
Female,Severoiztochen,2020,24,0,0.0,1.0,1.0,0.0,1.0,0.6,0.5,1.96,0.4,0.19999999999999996,1.0,-0.6,0.4,-100.0,0.0,0.6 (±0.4),-0.6 (±0.4),-100.0% (±0.0%)
Female,Severoiztochen,2020,25,0,0.0,1.0,5.0,1.0,0.0,1.4,1.9,1.96,1.7,-0.30000000000000004,3.0999999999999996,-1.4,1.7,-100.0,0.0,1.4 (±1.7),-1.4 (±1.7),-100.0% (±0.0%)
Female,Severoiztochen,2020,26,1,2.0,1.0,0.0,1.0,0.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,0.2,0.6,25.0,53.6,0.8 (±0.6),0.2 (±0.6),25.0% (±53.6%)
Female,Severoiztochen,2020,27,0,0.0,0.0,2.0,0.0,0.0,0.4,0.8,1.96,0.7,-0.29999999999999993,1.1,-0.4,0.7,-100.0,0.0,0.4 (±0.7),-0.4 (±0.7),-100.0% (±0.0%)
Female,Severoiztochen,2020,28,1,1.0,0.0,1.0,0.0,0.0,0.4,0.5,1.96,0.4,0.0,0.8,0.6,0.4,150.0,125.0,0.4 (±0.4),0.6 (±0.4),150.0% (±125.0%)
Female,Severoiztochen,2020,29,0,1.0,0.0,0.0,2.0,1.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,-0.8,0.6,-100.0,0.0,0.8 (±0.6),-0.8 (±0.6),-100.0% (±0.0%)
Female,Severoiztochen,2020,30,0,1.0,1.0,0.0,0.0,0.0,0.4,0.5,1.96,0.4,0.0,0.8,-0.4,0.4,-100.0,0.0,0.4 (±0.4),-0.4 (±0.4),-100.0% (±0.0%)
Female,Severoiztochen,2020,31,3,1.0,0.0,0.0,0.0,0.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,2.8,0.4,1400.0,1000.0,0.2 (±0.4),2.8 (±0.4),1400.0% (±1000.0%)
Female,Severoiztochen,2020,32,1,1.0,0.0,0.0,0.0,0.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,0.8,0.4,400.0,333.3,0.2 (±0.4),0.8 (±0.4),400.0% (±333.3%)
Female,Severoiztochen,2020,33,2,3.0,0.0,3.0,1.0,0.0,1.4,1.4,1.96,1.2,0.19999999999999996,2.5999999999999996,0.6,1.2,42.9,66.0,1.4 (±1.2),0.6 (±1.2),42.9% (±66.0%)
Female,Severoiztochen,2020,34,0,0.0,1.0,2.0,4.0,2.0,1.8,1.3,1.96,1.1,0.7,2.9000000000000004,-1.8,1.1,-100.0,0.0,1.8 (±1.1),-1.8 (±1.1),-100.0% (±0.0%)
Female,Severoiztochen,2020,35,2,2.0,0.0,1.0,0.0,1.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,1.2,0.6,150.0,107.1,0.8 (±0.6),1.2 (±0.6),150.0% (±107.1%)
Female,Severoiztochen,2020,36,1,1.0,1.0,1.0,2.0,1.0,1.2,0.4,1.96,0.4,0.7999999999999999,1.6,-0.2,0.4,-16.7,20.8,1.2 (±0.4),-0.2 (±0.4),-16.7% (±20.8%)
Female,Severoiztochen,2020,37,0,0.0,2.0,0.0,1.0,1.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,-0.8,0.6,-100.0,0.0,0.8 (±0.6),-0.8 (±0.6),-100.0% (±0.0%)
Female,Severoiztochen,2020,38,2,1.0,2.0,2.0,1.0,2.0,1.6,0.5,1.96,0.4,1.2000000000000002,2.0,0.4,0.4,25.0,25.0,1.6 (±0.4),0.4 (±0.4),25.0% (±25.0%)
Female,Severoiztochen,2020,39,0,1.0,1.0,1.0,0.0,1.0,0.8,0.4,1.96,0.4,0.4,1.2000000000000002,-0.8,0.4,-100.0,0.0,0.8 (±0.4),-0.8 (±0.4),-100.0% (±0.0%)
Female,Severoiztochen,2020,40,1,4.0,1.0,2.0,1.0,0.0,1.6,1.4,1.96,1.2,0.40000000000000013,2.8,-0.6,1.2,-37.5,26.8,1.6 (±1.2),-0.6 (±1.2),-37.5% (±26.8%)
Female,Severoiztochen,2020,41,2,1.0,4.0,1.0,2.0,0.0,1.6,1.4,1.96,1.2,0.40000000000000013,2.8,0.4,1.2,25.0,53.6,1.6 (±1.2),0.4 (±1.2),25.0% (±53.6%)
Female,Severoiztochen,2020,42,1,1.0,1.0,3.0,1.0,3.0,1.8,1.0,1.96,0.9,0.9,2.7,-0.8,0.9,-44.4,18.6,1.8 (±0.9),-0.8 (±0.9),-44.4% (±18.6%)
Female,Severoiztochen,2020,43,1,1.0,2.0,1.0,2.0,0.0,1.2,0.7,1.96,0.6,0.6,1.7999999999999998,-0.2,0.6,-16.7,27.7,1.2 (±0.6),-0.2 (±0.6),-16.7% (±27.7%)
Female,Severoiztochen,2020,44,1,2.0,1.0,0.0,1.0,1.0,1.0,0.6,1.96,0.5,0.5,1.5,0.0,0.5,0.0,33.3,1.0 (±0.5),0.0 (±0.5),0.0% (±33.3%)
Female,Severoiztochen,2020,45,1,1.0,0.0,0.0,2.0,4.0,1.4,1.5,1.96,1.3,0.09999999999999987,2.7,-0.4,1.3,-28.6,34.4,1.4 (±1.3),-0.4 (±1.3),-28.6% (±34.4%)
Female,Severoiztochen,2020,46,1,0.0,0.0,1.0,0.0,1.0,0.4,0.5,1.96,0.4,0.0,0.8,0.6,0.4,150.0,125.0,0.4 (±0.4),0.6 (±0.4),150.0% (±125.0%)
Female,Severoiztochen,2020,47,2,0.0,0.0,2.0,0.0,0.0,0.4,0.8,1.96,0.7,-0.29999999999999993,1.1,1.6,0.7,400.0,318.2,0.4 (±0.7),1.6 (±0.7),400.0% (±318.2%)
Female,Severoiztochen,2020,48,3,0.0,1.0,1.0,0.0,0.0,0.4,0.5,1.96,0.4,0.0,0.8,2.6,0.4,650.0,375.0,0.4 (±0.4),2.6 (±0.4),650.0% (±375.0%)
Female,Severoiztochen,2020,49,0,2.0,0.0,0.0,0.0,1.0,0.6,0.8,1.96,0.7,-0.09999999999999998,1.2999999999999998,-0.6,0.7,-100.0,0.0,0.6 (±0.7),-0.6 (±0.7),-100.0% (±0.0%)
Female,Severoiztochen,2020,50,3,0.0,0.0,2.0,3.0,3.0,1.6,1.4,1.96,1.2,0.40000000000000013,2.8,1.4,1.2,87.5,80.4,1.6 (±1.2),1.4 (±1.2),87.5% (±80.4%)
Female,Severoiztochen,2020,51,3,2.0,0.0,0.0,1.0,1.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,2.2,0.6,275.0,160.7,0.8 (±0.6),2.2 (±0.6),275.0% (±160.7%)
Female,Severoiztochen,2020,52,1,0.0,1.0,2.0,2.0,2.0,1.4,0.8,1.96,0.7,0.7,2.0999999999999996,-0.4,0.7,-28.6,23.8,1.4 (±0.7),-0.4 (±0.7),-28.6% (±23.8%)
Female,Severoiztochen,2020,53,1,3.0,1.0,2.0,2.0,2.0,3.0,0.6,1.96,0.5,2.5,3.5,-2.0,0.5,-66.7,4.7,3.0 (±0.5),-2.0 (±0.5),-66.7% (±4.7%)
Female,Severozapaden,2020,10,0,0.0,0.0,0.0,3.0,2.0,1.0,1.3,1.96,1.1,-0.10000000000000009,2.1,-1.0,1.1,-100.0,0.0,1.0 (±1.1),-1.0 (±1.1),-100.0% (±0.0%)
Female,Severozapaden,2020,11,2,0.0,0.0,0.0,0.0,1.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,1.8,0.4,900.0,666.7,0.2 (±0.4),1.8 (±0.4),900.0% (±666.7%)
Female,Severozapaden,2020,12,3,0.0,1.0,1.0,1.0,2.0,1.0,0.6,1.96,0.5,0.5,1.5,2.0,0.5,200.0,100.0,1.0 (±0.5),2.0 (±0.5),200.0% (±100.0%)
Female,Severozapaden,2020,13,0,1.0,0.0,0.0,0.0,2.0,0.6,0.8,1.96,0.7,-0.09999999999999998,1.2999999999999998,-0.6,0.7,-100.0,0.0,0.6 (±0.7),-0.6 (±0.7),-100.0% (±0.0%)
Female,Severozapaden,2020,14,0,0.0,0.0,1.0,1.0,0.0,0.4,0.5,1.96,0.4,0.0,0.8,-0.4,0.4,-100.0,0.0,0.4 (±0.4),-0.4 (±0.4),-100.0% (±0.0%)
Female,Severozapaden,2020,15,1,0.0,1.0,1.0,0.0,0.0,0.4,0.5,1.96,0.4,0.0,0.8,0.6,0.4,150.0,125.0,0.4 (±0.4),0.6 (±0.4),150.0% (±125.0%)
Female,Severozapaden,2020,16,0,0.0,2.0,1.0,1.0,0.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,-0.8,0.6,-100.0,0.0,0.8 (±0.6),-0.8 (±0.6),-100.0% (±0.0%)
Female,Severozapaden,2020,17,1,1.0,1.0,0.0,2.0,0.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,0.2,0.6,25.0,53.6,0.8 (±0.6),0.2 (±0.6),25.0% (±53.6%)
Female,Severozapaden,2020,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,1.0,0.0,0.0,,0.0 (±0.0),1.0 (±0.0),0.0% (±nan%)
Female,Severozapaden,2020,19,1,1.0,0.0,0.0,2.0,0.0,0.6,0.8,1.96,0.7,-0.09999999999999998,1.2999999999999998,0.4,0.7,66.7,89.8,0.6 (±0.7),0.4 (±0.7),66.7% (±89.8%)
Female,Severozapaden,2020,20,0,0.0,1.0,4.0,0.0,0.0,1.0,1.5,1.96,1.3,-0.30000000000000004,2.3,-1.0,1.3,-100.0,0.0,1.0 (±1.3),-1.0 (±1.3),-100.0% (±0.0%)
Female,Severozapaden,2020,21,0,1.0,2.0,1.0,0.0,1.0,1.0,0.6,1.96,0.5,0.5,1.5,-1.0,0.5,-100.0,0.0,1.0 (±0.5),-1.0 (±0.5),-100.0% (±0.0%)
Female,Severozapaden,2020,22,0,1.0,1.0,1.0,2.0,3.0,1.6,0.8,1.96,0.7,0.9000000000000001,2.3,-1.6,0.7,-100.0,0.0,1.6 (±0.7),-1.6 (±0.7),-100.0% (±0.0%)
Female,Severozapaden,2020,23,0,3.0,1.0,1.0,1.0,2.0,1.6,0.8,1.96,0.7,0.9000000000000001,2.3,-1.6,0.7,-100.0,0.0,1.6 (±0.7),-1.6 (±0.7),-100.0% (±0.0%)
Female,Severozapaden,2020,24,0,1.0,1.0,1.0,0.0,1.0,0.8,0.4,1.96,0.4,0.4,1.2000000000000002,-0.8,0.4,-100.0,0.0,0.8 (±0.4),-0.8 (±0.4),-100.0% (±0.0%)
Female,Severozapaden,2020,25,1,2.0,1.0,2.0,0.0,2.0,1.4,0.8,1.96,0.7,0.7,2.0999999999999996,-0.4,0.7,-28.6,23.8,1.4 (±0.7),-0.4 (±0.7),-28.6% (±23.8%)
Female,Severozapaden,2020,26,3,0.0,0.0,2.0,1.0,0.0,0.6,0.8,1.96,0.7,-0.09999999999999998,1.2999999999999998,2.4,0.7,400.0,269.2,0.6 (±0.7),2.4 (±0.7),400.0% (±269.2%)
Female,Severozapaden,2020,27,0,0.0,4.0,1.0,1.0,0.0,1.2,1.5,1.96,1.3,-0.10000000000000009,2.5,-1.2,1.3,-100.0,0.0,1.2 (±1.3),-1.2 (±1.3),-100.0% (±0.0%)
Female,Severozapaden,2020,28,2,1.0,0.0,4.0,1.0,2.0,1.6,1.4,1.96,1.2,0.40000000000000013,2.8,0.4,1.2,25.0,53.6,1.6 (±1.2),0.4 (±1.2),25.0% (±53.6%)
Female,Severozapaden,2020,29,3,0.0,0.0,0.0,0.0,1.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,2.8,0.4,1400.0,1000.0,0.2 (±0.4),2.8 (±0.4),1400.0% (±1000.0%)
Female,Severozapaden,2020,30,1,0.0,0.0,0.0,2.0,0.0,0.4,0.8,1.96,0.7,-0.29999999999999993,1.1,0.6,0.7,150.0,159.1,0.4 (±0.7),0.6 (±0.7),150.0% (±159.1%)
Female,Severozapaden,2020,31,0,1.0,0.0,1.0,1.0,0.0,0.6,0.5,1.96,0.4,0.19999999999999996,1.0,-0.6,0.4,-100.0,0.0,0.6 (±0.4),-0.6 (±0.4),-100.0% (±0.0%)
Female,Severozapaden,2020,32,1,0.0,1.0,0.0,0.0,3.0,0.8,1.2,1.96,1.1,-0.30000000000000004,1.9000000000000001,0.2,1.1,25.0,72.4,0.8 (±1.1),0.2 (±1.1),25.0% (±72.4%)
Female,Severozapaden,2020,33,1,2.0,2.0,0.0,0.0,0.0,0.8,1.0,1.96,0.9,-0.09999999999999998,1.7000000000000002,0.2,0.9,25.0,66.2,0.8 (±0.9),0.2 (±0.9),25.0% (±66.2%)
Female,Severozapaden,2020,34,0,1.0,1.0,0.0,0.0,1.0,0.6,0.5,1.96,0.4,0.19999999999999996,1.0,-0.6,0.4,-100.0,0.0,0.6 (±0.4),-0.6 (±0.4),-100.0% (±0.0%)
Female,Severozapaden,2020,35,3,1.0,0.0,0.0,2.0,2.0,1.0,0.9,1.96,0.8,0.19999999999999996,1.8,2.0,0.8,200.0,133.3,1.0 (±0.8),2.0 (±0.8),200.0% (±133.3%)
Female,Severozapaden,2020,36,0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,-0.2,0.4,-100.0,0.0,0.2 (±0.4),-0.2 (±0.4),-100.0% (±0.0%)
Female,Severozapaden,2020,37,1,1.0,1.0,1.0,1.0,0.0,0.8,0.4,1.96,0.4,0.4,1.2000000000000002,0.2,0.4,25.0,41.7,0.8 (±0.4),0.2 (±0.4),25.0% (±41.7%)
Female,Severozapaden,2020,38,1,1.0,0.0,0.0,0.0,1.0,0.4,0.5,1.96,0.4,0.0,0.8,0.6,0.4,150.0,125.0,0.4 (±0.4),0.6 (±0.4),150.0% (±125.0%)
Female,Severozapaden,2020,39,1,0.0,1.0,1.0,0.0,1.0,0.6,0.5,1.96,0.4,0.19999999999999996,1.0,0.4,0.4,66.7,66.7,0.6 (±0.4),0.4 (±0.4),66.7% (±66.7%)
Female,Severozapaden,2020,40,0,0.0,1.0,0.0,2.0,1.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,-0.8,0.6,-100.0,0.0,0.8 (±0.6),-0.8 (±0.6),-100.0% (±0.0%)
Female,Severozapaden,2020,41,2,1.0,2.0,0.0,1.0,0.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,1.2,0.6,150.0,107.1,0.8 (±0.6),1.2 (±0.6),150.0% (±107.1%)
Female,Severozapaden,2020,42,1,0.0,1.0,3.0,0.0,0.0,0.8,1.2,1.96,1.1,-0.30000000000000004,1.9000000000000001,0.2,1.1,25.0,72.4,0.8 (±1.1),0.2 (±1.1),25.0% (±72.4%)
Female,Severozapaden,2020,43,0,0.0,0.0,0.0,1.0,0.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,-0.2,0.4,-100.0,0.0,0.2 (±0.4),-0.2 (±0.4),-100.0% (±0.0%)
Female,Severozapaden,2020,44,1,0.0,3.0,1.0,0.0,2.0,1.2,1.2,1.96,1.1,0.09999999999999987,2.3,-0.2,1.1,-16.7,39.8,1.2 (±1.1),-0.2 (±1.1),-16.7% (±39.8%)
Female,Severozapaden,2020,45,0,1.0,1.0,1.0,1.0,0.0,0.8,0.4,1.96,0.4,0.4,1.2000000000000002,-0.8,0.4,-100.0,0.0,0.8 (±0.4),-0.8 (±0.4),-100.0% (±0.0%)
Female,Severozapaden,2020,46,1,2.0,1.0,1.0,0.0,0.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,0.2,0.6,25.0,53.6,0.8 (±0.6),0.2 (±0.6),25.0% (±53.6%)
Female,Severozapaden,2020,47,3,1.0,3.0,0.0,0.0,1.0,1.0,1.1,1.96,1.0,0.0,2.0,2.0,1.0,200.0,150.0,1.0 (±1.0),2.0 (±1.0),200.0% (±150.0%)
Female,Severozapaden,2020,48,0,0.0,0.0,0.0,0.0,2.0,0.4,0.8,1.96,0.7,-0.29999999999999993,1.1,-0.4,0.7,-100.0,0.0,0.4 (±0.7),-0.4 (±0.7),-100.0% (±0.0%)
Female,Severozapaden,2020,49,0,1.0,0.0,0.0,1.0,3.0,1.0,1.1,1.96,1.0,0.0,2.0,-1.0,1.0,-100.0,0.0,1.0 (±1.0),-1.0 (±1.0),-100.0% (±0.0%)
Female,Severozapaden,2020,50,0,0.0,3.0,1.0,0.0,2.0,1.2,1.2,1.96,1.1,0.09999999999999987,2.3,-1.2,1.1,-100.0,0.0,1.2 (±1.1),-1.2 (±1.1),-100.0% (±0.0%)
Female,Severozapaden,2020,51,0,0.0,0.0,1.0,2.0,0.0,0.6,0.8,1.96,0.7,-0.09999999999999998,1.2999999999999998,-0.6,0.7,-100.0,0.0,0.6 (±0.7),-0.6 (±0.7),-100.0% (±0.0%)
Female,Severozapaden,2020,52,2,0.0,0.0,1.0,2.0,1.0,0.8,0.7,1.96,0.6,0.20000000000000007,1.4,1.2,0.6,150.0,107.1,0.8 (±0.6),1.2 (±0.6),150.0% (±107.1%)
Female,Severozapaden,2020,53,0,0.0,0.0,1.0,2.0,1.0,0.0,0.7,1.96,0.6,-0.6,0.6,0.0,0.6,0.0,100.0,0.0 (±0.6),0.0 (±0.6),0.0% (±100.0%)
Female,Shumen,2020,10,0,0.0,0.0,0.0,1.0,0.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,-0.2,0.4,-100.0,0.0,0.2 (±0.4),-0.2 (±0.4),-100.0% (±0.0%)
Female,Shumen,2020,11,0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,1.96,0.4,-0.2,0.6000000000000001,-0.2,0.4,-100.0,0.0,0.2 (±0.4),-0.2 (±0.4),-100.0% (±0.0%)
Female,Shumen,2020,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Female,Shumen,2020,13,0,1.0,0.0,1.0,0.0,0.0,0.4,0.5,1.96,0.4,0.0,0.8,-0.4,0.4,-100.0,0.0,0.4 (±0.4),-0.4 (±0.4),-100.0% (±0.0%)
Female,Shumen,2020,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Female,Shumen,2020,15,0,0.0,0.0,0.0,1.0,1.0,0.4,0.5,1.96,0.4,0.0,0.8,-0.4,0.4,-100.0,0.0,0.4 (±0.4),-0.4 (±0.4),-100.0% (±0.0%)
Female,Shumen,2020,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
