Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,12,35,46.0,37.0,36.0,32.0,46.0,39.4,5.6,1.96,4.9,34.5,44.3,-4.4,4.9,-11.2,9.8,39.4 (±4.9),-4.4 (±4.9),-11.2% (±9.8%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,13,25,31.0,36.0,31.0,38.0,36.0,34.4,2.9,1.96,2.5,31.9,36.9,-9.4,2.5,-27.3,4.9,34.4 (±2.5),-9.4 (±2.5),-27.3% (±4.9%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,14,29,27.0,38.0,39.0,28.0,39.0,34.2,5.5,1.96,4.8,29.400000000000002,39.0,-5.2,4.8,-15.2,10.4,34.2 (±4.8),-5.2 (±4.8),-15.2% (±10.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,15,42,35.0,30.0,32.0,49.0,42.0,37.6,7.0,1.96,6.1,31.5,43.7,4.4,6.1,11.7,15.6,37.6 (±6.1),4.4 (±6.1),11.7% (±15.6%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,16,40,45.0,32.0,40.0,27.0,22.0,33.2,8.4,1.96,7.4,25.800000000000004,40.6,6.8,7.4,20.5,22.0,33.2 (±7.4),6.8 (±7.4),20.5% (±22.0%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,17,32,27.0,40.0,33.0,34.0,34.0,33.6,4.1,1.96,3.6,30.0,37.2,-1.6,3.6,-4.8,9.2,33.6 (±3.6),-1.6 (±3.6),-4.8% (±9.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,18,39,50.0,42.0,25.0,32.0,34.0,36.6,8.6,1.96,7.5,29.1,44.1,2.4,7.5,6.6,18.2,36.6 (±7.5),2.4 (±7.5),6.6% (±18.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,19,42,33.0,38.0,35.0,35.0,29.0,34.0,3.0,1.96,2.6,31.4,36.6,8.0,2.6,23.5,8.7,34.0 (±2.6),8.0 (±2.6),23.5% (±8.7%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,20,41,35.0,38.0,25.0,26.0,29.0,30.6,5.1,1.96,4.5,26.1,35.1,10.4,4.5,34.0,17.2,30.6 (±4.5),10.4 (±4.5),34.0% (±17.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,21,29,35.0,37.0,24.0,39.0,33.0,33.6,5.2,1.96,4.6,29.0,38.2,-4.6,4.6,-13.7,10.4,33.6 (±4.6),-4.6 (±4.6),-13.7% (±10.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,22,40,30.0,32.0,40.0,33.0,25.0,32.0,4.9,1.96,4.3,27.7,36.3,8.0,4.3,25.0,14.8,32.0 (±4.3),8.0 (±4.3),25.0% (±14.8%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,23,34,31.0,29.0,35.0,33.0,42.0,34.0,4.5,1.96,3.9,30.1,37.9,0.0,3.9,0.0,10.3,34.0 (±3.9),0.0 (±3.9),0.0% (±10.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,24,28,32.0,38.0,29.0,27.0,30.0,31.2,3.8,1.96,3.3,27.9,34.5,-3.2,3.3,-10.3,8.5,31.2 (±3.3),-3.2 (±3.3),-10.3% (±8.5%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,25,24,32.0,28.0,35.0,40.0,34.0,33.8,3.9,1.96,3.4,30.4,37.199999999999996,-9.8,3.4,-29.0,6.5,33.8 (±3.4),-9.8 (±3.4),-29.0% (±6.5%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,26,31,30.0,35.0,39.0,36.0,34.0,34.8,2.9,1.96,2.5,32.3,37.3,-3.8,2.5,-10.9,6.0,34.8 (±2.5),-3.8 (±2.5),-10.9% (±6.0%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,27,34,29.0,40.0,41.0,30.0,25.0,33.0,6.4,1.96,5.6,27.4,38.6,1.0,5.6,3.0,14.9,33.0 (±5.6),1.0 (±5.6),3.0% (±14.9%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,28,31,37.0,36.0,35.0,36.0,31.0,35.0,2.1,1.96,1.8,33.2,36.8,-4.0,1.8,-11.4,4.4,35.0 (±1.8),-4.0 (±1.8),-11.4% (±4.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,29,33,27.0,29.0,33.0,39.0,28.0,31.2,4.4,1.96,3.9,27.3,35.1,1.8,3.9,5.8,11.8,31.2 (±3.9),1.8 (±3.9),5.8% (±11.8%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,30,26,28.0,27.0,31.0,42.0,35.0,32.6,5.5,1.96,4.8,27.8,37.4,-6.6,4.8,-20.2,10.3,32.6 (±4.8),-6.6 (±4.8),-20.2% (±10.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,31,38,19.0,32.0,38.0,24.0,35.0,29.6,7.1,1.96,6.2,23.400000000000002,35.800000000000004,8.4,6.2,28.4,22.3,29.6 (±6.2),8.4 (±6.2),28.4% (±22.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,32,36,32.0,30.0,36.0,23.0,35.0,31.2,4.6,1.96,4.0,27.2,35.2,4.8,4.0,15.4,13.1,31.2 (±4.0),4.8 (±4.0),15.4% (±13.1%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,33,39,35.0,32.0,44.0,40.0,33.0,36.8,4.5,1.96,3.9,32.9,40.699999999999996,2.2,3.9,6.0,10.2,36.8 (±3.9),2.2 (±3.9),6.0% (±10.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,34,35,28.0,25.0,34.0,28.0,34.0,29.8,3.6,1.96,3.2,26.6,33.0,5.2,3.2,17.4,11.3,29.8 (±3.2),5.2 (±3.2),17.4% (±11.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,35,36,34.0,36.0,29.0,17.0,29.0,29.0,6.6,1.96,5.8,23.2,34.8,7.0,5.8,24.1,20.7,29.0 (±5.8),7.0 (±5.8),24.1% (±20.7%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,36,35,32.0,35.0,23.0,28.0,33.0,30.2,4.3,1.96,3.8,26.4,34.0,4.8,3.8,15.9,13.0,30.2 (±3.8),4.8 (±3.8),15.9% (±13.0%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,37,38,35.0,34.0,31.0,40.0,30.0,34.0,3.5,1.96,3.1,30.9,37.1,4.0,3.1,11.8,9.4,34.0 (±3.1),4.0 (±3.1),11.8% (±9.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,38,39,35.0,31.0,26.0,25.0,39.0,31.2,5.3,1.96,4.6,26.6,35.8,7.8,4.6,25.0,16.1,31.2 (±4.6),7.8 (±4.6),25.0% (±16.1%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,39,44,26.0,26.0,33.0,26.0,26.0,27.4,2.8,1.96,2.5,24.9,29.9,16.6,2.5,60.6,13.4,27.4 (±2.5),16.6 (±2.5),60.6% (±13.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,40,33,33.0,33.0,43.0,31.0,39.0,35.8,4.5,1.96,3.9,31.9,39.699999999999996,-2.8,3.9,-7.8,9.1,35.8 (±3.9),-2.8 (±3.9),-7.8% (±9.1%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,41,36,22.0,34.0,35.0,28.0,29.0,29.6,4.7,1.96,4.1,25.5,33.7,6.4,4.1,21.6,14.8,29.6 (±4.1),6.4 (±4.1),21.6% (±14.8%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,42,37,33.0,47.0,34.0,30.0,34.0,35.6,5.9,1.96,5.2,30.400000000000002,40.800000000000004,1.4,5.2,3.9,13.2,35.6 (±5.2),1.4 (±5.2),3.9% (±13.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,43,41,29.0,30.0,31.0,39.0,33.0,32.4,3.6,1.96,3.2,29.2,35.6,8.6,3.2,26.5,11.3,32.4 (±3.2),8.6 (±3.2),26.5% (±11.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,44,37,40.0,33.0,28.0,30.0,36.0,33.4,4.3,1.96,3.8,29.599999999999998,37.199999999999996,3.6,3.8,10.8,11.3,33.4 (±3.8),3.6 (±3.8),10.8% (±11.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,45,67,37.0,34.0,29.0,39.0,37.0,35.2,3.5,1.96,3.1,32.1,38.300000000000004,31.8,3.1,90.3,15.4,35.2 (±3.1),31.8 (±3.1),90.3% (±15.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,46,76,36.0,36.0,40.0,36.0,30.0,35.6,3.2,1.96,2.8,32.800000000000004,38.4,40.4,2.8,113.5,15.6,35.6 (±2.8),40.4 (±2.8),113.5% (±15.6%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,47,61,40.0,36.0,39.0,37.0,37.0,37.8,1.5,1.96,1.3,36.5,39.099999999999994,23.2,1.3,61.4,5.4,37.8 (±1.3),23.2 (±1.3),61.4% (±5.4%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,48,90,35.0,32.0,41.0,32.0,24.0,32.8,5.5,1.96,4.8,27.999999999999996,37.599999999999994,57.2,4.8,174.4,35.0,32.8 (±4.8),57.2 (±4.8),174.4% (±35.0%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,49,85,32.0,39.0,26.0,31.0,33.0,32.2,4.2,1.96,3.7,28.500000000000004,35.900000000000006,52.8,3.7,164.0,27.2,32.2 (±3.7),52.8 (±3.7),164.0% (±27.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,50,82,31.0,36.0,32.0,38.0,39.0,35.2,3.2,1.96,2.8,32.400000000000006,38.0,46.8,2.8,133.0,17.2,35.2 (±2.8),46.8 (±2.8),133.0% (±17.2%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,51,52,37.0,41.0,37.0,36.0,38.0,37.8,1.7,1.96,1.5,36.3,39.3,14.2,1.5,37.6,5.3,37.8 (±1.5),14.2 (±1.5),37.6% (±5.3%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,52,60,34.0,36.0,47.0,40.0,37.0,38.8,4.5,1.96,3.9,34.9,42.699999999999996,21.2,3.9,54.6,14.1,38.8 (±3.9),21.2 (±3.9),54.6% (±14.1%)
Female,Yugozapadna i yuzhna tsentralna Bulgaria,2020,53,46,32.0,36.0,47.0,40.0,37.0,32.0,5.0,1.96,4.4,27.6,36.4,14.0,4.4,43.8,17.4,32.0 (±4.4),14.0 (±4.4),43.8% (±17.4%)
Female,Yuzhen tsentralen,2020,10,12,23.0,11.0,19.0,12.0,8.0,14.6,5.5,1.96,4.8,9.8,19.4,-2.6,4.8,-17.8,20.3,14.6 (±4.8),-2.6 (±4.8),-17.8% (±20.3%)
Female,Yuzhen tsentralen,2020,11,12,18.0,14.0,17.0,15.0,14.0,15.6,1.6,1.96,1.4,14.2,17.0,-3.6,1.4,-23.1,6.3,15.6 (±1.4),-3.6 (±1.4),-23.1% (±6.3%)
Female,Yuzhen tsentralen,2020,12,12,18.0,15.0,13.0,15.0,16.0,15.4,1.6,1.96,1.4,14.0,16.8,-3.4,1.4,-22.1,6.5,15.4 (±1.4),-3.4 (±1.4),-22.1% (±6.5%)
Female,Yuzhen tsentralen,2020,13,14,11.0,8.0,11.0,15.0,12.0,11.4,2.2,1.96,1.9,9.5,13.3,2.6,1.9,22.8,17.5,11.4 (±1.9),2.6 (±1.9),22.8% (±17.5%)
Female,Yuzhen tsentralen,2020,14,13,8.0,14.0,16.0,13.0,21.0,14.4,4.2,1.96,3.7,10.7,18.1,-1.4,3.7,-9.7,18.5,14.4 (±3.7),-1.4 (±3.7),-9.7% (±18.5%)
Female,Yuzhen tsentralen,2020,15,21,12.0,11.0,9.0,16.0,12.0,12.0,2.3,1.96,2.0,10.0,14.0,9.0,2.0,75.0,25.0,12.0 (±2.0),9.0 (±2.0),75.0% (±25.0%)
Female,Yuzhen tsentralen,2020,16,20,22.0,10.0,19.0,11.0,6.0,13.6,6.0,1.96,5.3,8.3,18.9,6.4,5.3,47.1,41.3,13.6 (±5.3),6.4 (±5.3),47.1% (±41.3%)
Female,Yuzhen tsentralen,2020,17,12,11.0,15.0,9.0,14.0,12.0,12.2,2.1,1.96,1.8,10.399999999999999,14.0,-0.2,1.8,-1.6,12.7,12.2 (±1.8),-0.2 (±1.8),-1.6% (±12.7%)
Female,Yuzhen tsentralen,2020,18,16,27.0,22.0,13.0,13.0,11.0,17.2,6.2,1.96,5.4,11.799999999999999,22.6,-1.2,5.4,-7.0,22.2,17.2 (±5.4),-1.2 (±5.4),-7.0% (±22.2%)
Female,Yuzhen tsentralen,2020,19,21,17.0,19.0,14.0,13.0,11.0,14.8,2.9,1.96,2.5,12.3,17.3,6.2,2.5,41.9,20.5,14.8 (±2.5),6.2 (±2.5),41.9% (±20.5%)
Female,Yuzhen tsentralen,2020,20,13,18.0,14.0,11.0,14.0,16.0,14.6,2.3,1.96,2.0,12.6,16.6,-1.6,2.0,-11.0,10.7,14.6 (±2.0),-1.6 (±2.0),-11.0% (±10.7%)
Female,Yuzhen tsentralen,2020,21,9,13.0,15.0,10.0,14.0,13.0,13.0,1.7,1.96,1.5,11.5,14.5,-4.0,1.5,-30.8,7.1,13.0 (±1.5),-4.0 (±1.5),-30.8% (±7.1%)
Female,Yuzhen tsentralen,2020,22,21,15.0,13.0,15.0,12.0,7.0,12.4,2.9,1.96,2.5,9.9,14.9,8.6,2.5,69.4,28.5,12.4 (±2.5),8.6 (±2.5),69.4% (±28.5%)
Female,Yuzhen tsentralen,2020,23,18,9.0,7.0,19.0,14.0,16.0,13.0,4.4,1.96,3.9,9.1,16.9,5.0,3.9,38.5,32.0,13.0 (±3.9),5.0 (±3.9),38.5% (±32.0%)
Female,Yuzhen tsentralen,2020,24,11,15.0,16.0,16.0,12.0,14.0,14.6,1.5,1.96,1.3,13.299999999999999,15.9,-3.6,1.3,-24.7,6.1,14.6 (±1.3),-3.6 (±1.3),-24.7% (±6.1%)
Female,Yuzhen tsentralen,2020,25,14,15.0,12.0,9.0,11.0,12.0,11.8,1.9,1.96,1.7,10.100000000000001,13.5,2.2,1.7,18.6,14.9,11.8 (±1.7),2.2 (±1.7),18.6% (±14.9%)
Female,Yuzhen tsentralen,2020,26,11,12.0,16.0,13.0,14.0,17.0,14.4,1.9,1.96,1.7,12.700000000000001,16.1,-3.4,1.7,-23.6,8.1,14.4 (±1.7),-3.4 (±1.7),-23.6% (±8.1%)
Female,Yuzhen tsentralen,2020,27,13,9.0,11.0,18.0,7.0,8.0,10.6,3.9,1.96,3.4,7.199999999999999,14.0,2.4,3.4,22.6,29.7,10.6 (±3.4),2.4 (±3.4),22.6% (±29.7%)
Female,Yuzhen tsentralen,2020,28,13,14.0,17.0,13.0,16.0,12.0,14.4,1.9,1.96,1.7,12.700000000000001,16.1,-1.4,1.7,-9.7,9.6,14.4 (±1.7),-1.4 (±1.7),-9.7% (±9.6%)
Female,Yuzhen tsentralen,2020,29,13,4.0,11.0,12.0,15.0,9.0,10.2,3.7,1.96,3.2,6.999999999999999,13.399999999999999,2.8,3.2,27.5,30.5,10.2 (±3.2),2.8 (±3.2),27.5% (±30.5%)
Female,Yuzhen tsentralen,2020,30,12,11.0,8.0,15.0,14.0,13.0,12.2,2.5,1.96,2.2,10.0,14.399999999999999,-0.2,2.2,-1.6,15.1,12.2 (±2.2),-0.2 (±2.2),-1.6% (±15.1%)
Female,Yuzhen tsentralen,2020,31,18,10.0,11.0,16.0,5.0,12.0,10.8,3.5,1.96,3.1,7.700000000000001,13.9,7.2,3.1,66.7,37.2,10.8 (±3.1),7.2 (±3.1),66.7% (±37.2%)
Female,Yuzhen tsentralen,2020,32,12,17.0,12.0,19.0,7.0,16.0,14.2,4.3,1.96,3.8,10.399999999999999,18.0,-2.2,3.8,-15.5,17.8,14.2 (±3.8),-2.2 (±3.8),-15.5% (±17.8%)
Female,Yuzhen tsentralen,2020,33,16,11.0,12.0,18.0,13.0,15.0,13.8,2.5,1.96,2.2,11.600000000000001,16.0,2.2,2.2,15.9,15.9,13.8 (±2.2),2.2 (±2.2),15.9% (±15.9%)
Female,Yuzhen tsentralen,2020,34,17,17.0,14.0,8.0,12.0,13.0,12.8,2.9,1.96,2.5,10.3,15.3,4.2,2.5,32.8,21.7,12.8 (±2.5),4.2 (±2.5),32.8% (±21.7%)
Female,Yuzhen tsentralen,2020,35,15,14.0,13.0,15.0,9.0,9.0,12.0,2.5,1.96,2.2,9.8,14.2,3.0,2.2,25.0,19.4,12.0 (±2.2),3.0 (±2.2),25.0% (±19.4%)
Female,Yuzhen tsentralen,2020,36,12,12.0,10.0,9.0,15.0,13.0,11.8,2.1,1.96,1.8,10.0,13.600000000000001,0.2,1.8,1.7,13.5,11.8 (±1.8),0.2 (±1.8),1.7% (±13.5%)
Female,Yuzhen tsentralen,2020,37,14,13.0,14.0,16.0,17.0,12.0,14.4,1.9,1.96,1.7,12.700000000000001,16.1,-0.4,1.7,-2.8,10.2,14.4 (±1.7),-0.4 (±1.7),-2.8% (±10.2%)
Female,Yuzhen tsentralen,2020,38,15,12.0,9.0,9.0,8.0,20.0,11.6,4.4,1.96,3.9,7.699999999999999,15.5,3.4,3.9,29.3,32.5,11.6 (±3.9),3.4 (±3.9),29.3% (±32.5%)
Female,Yuzhen tsentralen,2020,39,14,10.0,8.0,11.0,6.0,9.0,8.8,1.7,1.96,1.5,7.300000000000001,10.3,5.2,1.5,59.1,23.2,8.8 (±1.5),5.2 (±1.5),59.1% (±23.2%)
Female,Yuzhen tsentralen,2020,40,13,14.0,13.0,16.0,11.0,13.0,13.4,1.6,1.96,1.4,12.0,14.8,-0.4,1.4,-3.0,9.2,13.4 (±1.4),-0.4 (±1.4),-3.0% (±9.2%)
Female,Yuzhen tsentralen,2020,41,14,9.0,13.0,14.0,8.0,9.0,10.6,2.4,1.96,2.1,8.5,12.7,3.4,2.1,32.1,21.9,10.6 (±2.1),3.4 (±2.1),32.1% (±21.9%)
Female,Yuzhen tsentralen,2020,42,18,9.0,21.0,16.0,18.0,14.0,15.6,4.0,1.96,3.5,12.1,19.1,2.4,3.5,15.4,21.2,15.6 (±3.5),2.4 (±3.5),15.4% (±21.2%)
Female,Yuzhen tsentralen,2020,43,15,9.0,10.0,14.0,16.0,13.0,12.4,2.6,1.96,2.3,10.100000000000001,14.7,2.6,2.3,21.0,19.0,12.4 (±2.3),2.6 (±2.3),21.0% (±19.0%)
Female,Yuzhen tsentralen,2020,44,11,15.0,10.0,15.0,13.0,13.0,13.2,1.8,1.96,1.6,11.6,14.799999999999999,-2.2,1.6,-16.7,9.0,13.2 (±1.6),-2.2 (±1.6),-16.7% (±9.0%)
Female,Yuzhen tsentralen,2020,45,26,20.0,14.0,11.0,17.0,17.0,15.8,3.1,1.96,2.7,13.100000000000001,18.5,10.2,2.7,64.6,24.1,15.8 (±2.7),10.2 (±2.7),64.6% (±24.1%)
Female,Yuzhen tsentralen,2020,46,34,19.0,15.0,13.0,15.0,12.0,14.8,2.4,1.96,2.1,12.700000000000001,16.900000000000002,19.2,2.1,129.7,28.5,14.8 (±2.1),19.2 (±2.1),129.7% (±28.5%)
Female,Yuzhen tsentralen,2020,47,31,17.0,18.0,15.0,18.0,13.0,16.2,1.9,1.96,1.7,14.5,17.9,14.8,1.7,91.4,18.2,16.2 (±1.7),14.8 (±1.7),91.4% (±18.2%)
Female,Yuzhen tsentralen,2020,48,29,14.0,19.0,17.0,12.0,9.0,14.2,3.5,1.96,3.1,11.1,17.3,14.8,3.1,104.2,36.6,14.2 (±3.1),14.8 (±3.1),104.2% (±36.6%)
Female,Yuzhen tsentralen,2020,49,37,11.0,14.0,7.0,13.0,17.0,12.4,3.3,1.96,2.9,9.5,15.3,24.6,2.9,198.4,56.6,12.4 (±2.9),24.6 (±2.9),198.4% (±56.6%)
Female,Yuzhen tsentralen,2020,50,46,11.0,16.0,20.0,10.0,14.0,14.2,3.6,1.96,3.2,11.0,17.4,31.8,3.2,223.9,59.5,14.2 (±3.2),31.8 (±3.2),223.9% (±59.5%)
Female,Yuzhen tsentralen,2020,51,26,16.0,19.0,12.0,13.0,12.0,14.4,2.7,1.96,2.4,12.0,16.8,11.6,2.4,80.6,25.8,14.4 (±2.4),11.6 (±2.4),80.6% (±25.8%)
Female,Yuzhen tsentralen,2020,52,29,15.0,14.0,21.0,21.0,15.0,17.2,3.1,1.96,2.7,14.5,19.9,11.8,2.7,68.6,22.9,17.2 (±2.7),11.8 (±2.7),68.6% (±22.9%)
Female,Yuzhen tsentralen,2020,53,17,12.0,14.0,21.0,21.0,15.0,12.0,3.7,1.96,3.2,8.8,15.2,5.0,3.2,41.7,29.9,12.0 (±3.2),5.0 (±3.2),41.7% (±29.9%)
Male,Blagoevgrad,2020,10,8,9.0,4.0,2.0,3.0,9.0,5.4,3.0,1.96,2.6,2.8000000000000003,8.0,2.6,2.6,48.1,48.1,5.4 (±2.6),2.6 (±2.6),48.1% (±48.1%)
Male,Blagoevgrad,2020,11,5,4.0,8.0,4.0,6.0,7.0,5.8,1.6,1.96,1.4,4.4,7.199999999999999,-0.8,1.4,-13.8,16.8,5.8 (±1.4),-0.8 (±1.4),-13.8% (±16.8%)
Male,Blagoevgrad,2020,12,9,3.0,4.0,7.0,11.0,4.0,5.8,2.9,1.96,2.5,3.3,8.3,3.2,2.5,55.2,46.8,5.8 (±2.5),3.2 (±2.5),55.2% (±46.8%)
Male,Blagoevgrad,2020,13,4,7.0,2.0,9.0,7.0,6.0,6.2,2.3,1.96,2.0,4.2,8.2,-2.2,2.0,-35.5,15.7,6.2 (±2.0),-2.2 (±2.0),-35.5% (±15.7%)
Male,Blagoevgrad,2020,14,5,4.0,5.0,4.0,2.0,6.0,4.2,1.3,1.96,1.1,3.1,5.300000000000001,0.8,1.1,19.0,24.7,4.2 (±1.1),0.8 (±1.1),19.0% (±24.7%)
Male,Blagoevgrad,2020,15,3,6.0,4.0,1.0,6.0,5.0,4.4,1.9,1.96,1.7,2.7,6.1000000000000005,-1.4,1.7,-31.8,19.0,4.4 (±1.7),-1.4 (±1.7),-31.8% (±19.0%)
Male,Blagoevgrad,2020,16,6,2.0,1.0,4.0,2.0,5.0,2.8,1.5,1.96,1.3,1.4999999999999998,4.1,3.2,1.3,114.3,68.0,2.8 (±1.3),3.2 (±1.3),114.3% (±68.0%)
Male,Blagoevgrad,2020,17,5,6.0,4.0,7.0,7.0,5.0,5.8,1.2,1.96,1.1,4.699999999999999,6.9,-0.8,1.1,-13.8,13.7,5.8 (±1.1),-0.8 (±1.1),-13.8% (±13.7%)
Male,Blagoevgrad,2020,18,4,3.0,5.0,7.0,2.0,2.0,3.8,1.9,1.96,1.7,2.0999999999999996,5.5,0.2,1.7,5.3,32.6,3.8 (±1.7),0.2 (±1.7),5.3% (±32.6%)
Male,Blagoevgrad,2020,19,5,7.0,6.0,8.0,8.0,7.0,7.2,0.7,1.96,0.6,6.6000000000000005,7.8,-2.2,0.6,-30.6,5.3,7.2 (±0.6),-2.2 (±0.6),-30.6% (±5.3%)
Male,Blagoevgrad,2020,20,10,5.0,4.0,6.0,12.0,5.0,6.4,2.9,1.96,2.5,3.9000000000000004,8.9,3.6,2.5,56.2,43.8,6.4 (±2.5),3.6 (±2.5),56.2% (±43.8%)
Male,Blagoevgrad,2020,21,2,5.0,8.0,5.0,4.0,1.0,4.6,2.2,1.96,1.9,2.6999999999999997,6.5,-2.6,1.9,-56.5,12.7,4.6 (±1.9),-2.6 (±1.9),-56.5% (±12.7%)
Male,Blagoevgrad,2020,22,5,2.0,6.0,7.0,8.0,5.0,5.6,2.1,1.96,1.8,3.8,7.3999999999999995,-0.6,1.8,-10.7,21.7,5.6 (±1.8),-0.6 (±1.8),-10.7% (±21.7%)
Male,Blagoevgrad,2020,23,2,7.0,5.0,3.0,4.0,5.0,4.8,1.3,1.96,1.1,3.6999999999999997,5.9,-2.8,1.1,-58.3,7.8,4.8 (±1.1),-2.8 (±1.1),-58.3% (±7.8%)
Male,Blagoevgrad,2020,24,4,0.0,7.0,7.0,5.0,2.0,4.2,2.8,1.96,2.5,1.7000000000000002,6.7,-0.2,2.5,-4.8,35.5,4.2 (±2.5),-0.2 (±2.5),-4.8% (±35.5%)
Male,Blagoevgrad,2020,25,4,5.0,8.0,5.0,9.0,7.0,6.8,1.6,1.96,1.4,5.4,8.2,-2.8,1.4,-41.2,10.0,6.8 (±1.4),-2.8 (±1.4),-41.2% (±10.0%)
Male,Blagoevgrad,2020,26,10,2.0,6.0,3.0,6.0,7.0,4.8,1.9,1.96,1.7,3.0999999999999996,6.5,5.2,1.7,108.3,54.5,4.8 (±1.7),5.2 (±1.7),108.3% (±54.5%)
Male,Blagoevgrad,2020,27,2,4.0,7.0,5.0,5.0,4.0,5.0,1.1,1.96,1.0,4.0,6.0,-3.0,1.0,-60.0,6.7,5.0 (±1.0),-3.0 (±1.0),-60.0% (±6.7%)
Male,Blagoevgrad,2020,28,3,5.0,3.0,3.0,8.0,7.0,5.2,2.0,1.96,1.8,3.4000000000000004,7.0,-2.2,1.8,-42.3,14.8,5.2 (±1.8),-2.2 (±1.8),-42.3% (±14.8%)
Male,Blagoevgrad,2020,29,3,2.0,5.0,4.0,6.0,2.0,3.8,1.6,1.96,1.4,2.4,5.199999999999999,-0.8,1.4,-21.1,21.2,3.8 (±1.4),-0.8 (±1.4),-21.1% (±21.2%)
Male,Blagoevgrad,2020,30,3,8.0,3.0,0.0,7.0,2.0,4.0,3.0,1.96,2.6,1.4,6.6,-1.0,2.6,-25.0,29.5,4.0 (±2.6),-1.0 (±2.6),-25.0% (±29.5%)
Male,Blagoevgrad,2020,31,6,6.0,6.0,3.0,6.0,2.0,4.6,1.7,1.96,1.5,3.0999999999999996,6.1,1.4,1.5,30.4,32.0,4.6 (±1.5),1.4 (±1.5),30.4% (±32.0%)
Male,Blagoevgrad,2020,32,8,6.0,4.0,5.0,6.0,5.0,5.2,0.7,1.96,0.6,4.6000000000000005,5.8,2.8,0.6,53.8,15.9,5.2 (±0.6),2.8 (±0.6),53.8% (±15.9%)
Male,Blagoevgrad,2020,33,7,4.0,5.0,1.0,4.0,10.0,4.8,2.9,1.96,2.5,2.3,7.3,2.2,2.5,45.8,49.9,4.8 (±2.5),2.2 (±2.5),45.8% (±49.9%)
Male,Blagoevgrad,2020,34,4,4.0,3.0,5.0,8.0,6.0,5.2,1.7,1.96,1.5,3.7,6.7,-1.2,1.5,-23.1,17.2,5.2 (±1.5),-1.2 (±1.5),-23.1% (±17.2%)
Male,Blagoevgrad,2020,35,6,7.0,1.0,7.0,3.0,4.0,4.4,2.3,1.96,2.0,2.4000000000000004,6.4,1.6,2.0,36.4,42.7,4.4 (±2.0),1.6 (±2.0),36.4% (±42.7%)
Male,Blagoevgrad,2020,36,5,2.0,0.0,6.0,5.0,2.0,3.0,2.2,1.96,1.9,1.1,4.9,2.0,1.9,66.7,64.7,3.0 (±1.9),2.0 (±1.9),66.7% (±64.7%)
