Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Kazakhstan,2019,Total,Female,11,Estimate - de facto,"Final figure, complete",2020.0,157263.0,19
Kazakhstan,2019,Total,Female,12,Estimate - de facto,"Final figure, complete",2020.0,143108.0,19
Kazakhstan,2019,Total,Female,13,Estimate - de facto,"Final figure, complete",2020.0,134541.0,19
Kazakhstan,2019,Total,Female,14,Estimate - de facto,"Final figure, complete",2020.0,128975.0,19
Kazakhstan,2019,Total,Female,15,Estimate - de facto,"Final figure, complete",2020.0,123154.0,19
Kazakhstan,2019,Total,Female,15 - 19,Estimate - de facto,"Final figure, complete",2020.0,564545.0,19
Kazakhstan,2019,Total,Female,16,Estimate - de facto,"Final figure, complete",2020.0,115750.0,19
Kazakhstan,2019,Total,Female,17,Estimate - de facto,"Final figure, complete",2020.0,110184.0,19
Kazakhstan,2019,Total,Female,18,Estimate - de facto,"Final figure, complete",2020.0,108174.0,19
Kazakhstan,2019,Total,Female,19,Estimate - de facto,"Final figure, complete",2020.0,107283.0,19
Kazakhstan,2019,Total,Female,20,Estimate - de facto,"Final figure, complete",2020.0,107139.0,19
Kazakhstan,2019,Total,Female,20 - 24,Estimate - de facto,"Final figure, complete",2020.0,583240.0,19
Kazakhstan,2019,Total,Female,21,Estimate - de facto,"Final figure, complete",2020.0,109313.0,19
Kazakhstan,2019,Total,Female,22,Estimate - de facto,"Final figure, complete",2020.0,114174.0,19
Kazakhstan,2019,Total,Female,23,Estimate - de facto,"Final figure, complete",2020.0,122114.0,19
Kazakhstan,2019,Total,Female,24,Estimate - de facto,"Final figure, complete",2020.0,130500.0,19
Kazakhstan,2019,Total,Female,25,Estimate - de facto,"Final figure, complete",2020.0,137078.0,19
Kazakhstan,2019,Total,Female,25 - 29,Estimate - de facto,"Final figure, complete",2020.0,753243.0,19
Kazakhstan,2019,Total,Female,26,Estimate - de facto,"Final figure, complete",2020.0,142554.0,19
Kazakhstan,2019,Total,Female,27,Estimate - de facto,"Final figure, complete",2020.0,149913.0,19
Kazakhstan,2019,Total,Female,28,Estimate - de facto,"Final figure, complete",2020.0,158951.0,19
Kazakhstan,2019,Total,Female,29,Estimate - de facto,"Final figure, complete",2020.0,164747.0,19
Kazakhstan,2019,Total,Female,30,Estimate - de facto,"Final figure, complete",2020.0,167090.0,19
Kazakhstan,2019,Total,Female,30 - 34,Estimate - de facto,"Final figure, complete",2020.0,802645.0,19
Kazakhstan,2019,Total,Female,31,Estimate - de facto,"Final figure, complete",2020.0,166706.0,19
Kazakhstan,2019,Total,Female,32,Estimate - de facto,"Final figure, complete",2020.0,162651.0,19
Kazakhstan,2019,Total,Female,33,Estimate - de facto,"Final figure, complete",2020.0,156620.0,19
Kazakhstan,2019,Total,Female,34,Estimate - de facto,"Final figure, complete",2020.0,149578.0,19
Kazakhstan,2019,Total,Female,35,Estimate - de facto,"Final figure, complete",2020.0,142559.0,19
Kazakhstan,2019,Total,Female,35 - 39,Estimate - de facto,"Final figure, complete",2020.0,665729.0,19
Kazakhstan,2019,Total,Female,36,Estimate - de facto,"Final figure, complete",2020.0,135920.0,19
Kazakhstan,2019,Total,Female,37,Estimate - de facto,"Final figure, complete",2020.0,130604.0,19
Kazakhstan,2019,Total,Female,38,Estimate - de facto,"Final figure, complete",2020.0,129295.0,19
Kazakhstan,2019,Total,Female,39,Estimate - de facto,"Final figure, complete",2020.0,127351.0,19
Kazakhstan,2019,Total,Female,40,Estimate - de facto,"Final figure, complete",2020.0,123819.0,19
Kazakhstan,2019,Total,Female,40 - 44,Estimate - de facto,"Final figure, complete",2020.0,602565.0,19
Kazakhstan,2019,Total,Female,41,Estimate - de facto,"Final figure, complete",2020.0,120800.0,19
Kazakhstan,2019,Total,Female,42,Estimate - de facto,"Final figure, complete",2020.0,119556.0,19
Kazakhstan,2019,Total,Female,43,Estimate - de facto,"Final figure, complete",2020.0,120339.0,19
Kazakhstan,2019,Total,Female,44,Estimate - de facto,"Final figure, complete",2020.0,118051.0,19
Kazakhstan,2019,Total,Female,45,Estimate - de facto,"Final figure, complete",2020.0,115806.0,19
Kazakhstan,2019,Total,Female,45 - 49,Estimate - de facto,"Final figure, complete",2020.0,567453.0,19
Kazakhstan,2019,Total,Female,46,Estimate - de facto,"Final figure, complete",2020.0,114683.0,19
Kazakhstan,2019,Total,Female,47,Estimate - de facto,"Final figure, complete",2020.0,113549.0,19
Kazakhstan,2019,Total,Female,48,Estimate - de facto,"Final figure, complete",2020.0,113134.0,19
Kazakhstan,2019,Total,Female,49,Estimate - de facto,"Final figure, complete",2020.0,110281.0,19
Kazakhstan,2019,Total,Female,50,Estimate - de facto,"Final figure, complete",2020.0,106911.0,19
Kazakhstan,2019,Total,Female,50 - 54,Estimate - de facto,"Final figure, complete",2020.0,530064.0,19
Kazakhstan,2019,Total,Female,51,Estimate - de facto,"Final figure, complete",2020.0,104663.0,19
Kazakhstan,2019,Total,Female,52,Estimate - de facto,"Final figure, complete",2020.0,103641.0,19
Kazakhstan,2019,Total,Female,53,Estimate - de facto,"Final figure, complete",2020.0,106516.0,19
Kazakhstan,2019,Total,Female,54,Estimate - de facto,"Final figure, complete",2020.0,108333.0,19
Kazakhstan,2019,Total,Female,55,Estimate - de facto,"Final figure, complete",2020.0,109397.0,19
Kazakhstan,2019,Total,Female,55 - 59,Estimate - de facto,"Final figure, complete",2020.0,545975.0,19
Kazakhstan,2019,Total,Female,56,Estimate - de facto,"Final figure, complete",2020.0,110126.0,19
Kazakhstan,2019,Total,Female,57,Estimate - de facto,"Final figure, complete",2020.0,109436.0,19
Kazakhstan,2019,Total,Female,58,Estimate - de facto,"Final figure, complete",2020.0,110428.0,19
Kazakhstan,2019,Total,Female,59,Estimate - de facto,"Final figure, complete",2020.0,106588.0,19
Kazakhstan,2019,Total,Female,60,Estimate - de facto,"Final figure, complete",2020.0,99417.0,19
Kazakhstan,2019,Total,Female,60 - 64,Estimate - de facto,"Final figure, complete",2020.0,443865.0,19
Kazakhstan,2019,Total,Female,61,Estimate - de facto,"Final figure, complete",2020.0,93972.0,19
Kazakhstan,2019,Total,Female,62,Estimate - de facto,"Final figure, complete",2020.0,88072.0,19
Kazakhstan,2019,Total,Female,63,Estimate - de facto,"Final figure, complete",2020.0,82991.0,19
Kazakhstan,2019,Total,Female,64,Estimate - de facto,"Final figure, complete",2020.0,79413.0,19
Kazakhstan,2019,Total,Female,65,Estimate - de facto,"Final figure, complete",2020.0,75286.0,19
Kazakhstan,2019,Total,Female,65 - 69,Estimate - de facto,"Final figure, complete",2020.0,343335.0,19
Kazakhstan,2019,Total,Female,66,Estimate - de facto,"Final figure, complete",2020.0,70995.0,19
Kazakhstan,2019,Total,Female,67,Estimate - de facto,"Final figure, complete",2020.0,67905.0,19
Kazakhstan,2019,Total,Female,68,Estimate - de facto,"Final figure, complete",2020.0,66160.0,19
Kazakhstan,2019,Total,Female,69,Estimate - de facto,"Final figure, complete",2020.0,62989.0,19
Kazakhstan,2019,Total,Female,70,Estimate - de facto,"Final figure, complete",2020.0,56430.0,19
Kazakhstan,2019,Total,Female,70 - 74,Estimate - de facto,"Final figure, complete",2020.0,208347.0,19
Kazakhstan,2019,Total,Female,71,Estimate - de facto,"Final figure, complete",2020.0,51602.0,19
Kazakhstan,2019,Total,Female,72,Estimate - de facto,"Final figure, complete",2020.0,44845.0,19
Kazakhstan,2019,Total,Female,73,Estimate - de facto,"Final figure, complete",2020.0,32803.0,19
Kazakhstan,2019,Total,Female,74,Estimate - de facto,"Final figure, complete",2020.0,22667.0,19
Kazakhstan,2019,Total,Female,75,Estimate - de facto,"Final figure, complete",2020.0,20441.0,19
Kazakhstan,2019,Total,Female,75 - 79,Estimate - de facto,"Final figure, complete",2020.0,158406.0,19
Kazakhstan,2019,Total,Female,76,Estimate - de facto,"Final figure, complete",2020.0,27306.0,19
Kazakhstan,2019,Total,Female,77,Estimate - de facto,"Final figure, complete",2020.0,34498.0,19
Kazakhstan,2019,Total,Female,78,Estimate - de facto,"Final figure, complete",2020.0,37920.0,19
Kazakhstan,2019,Total,Female,79,Estimate - de facto,"Final figure, complete",2020.0,38241.0,19
Kazakhstan,2019,Total,Female,80,Estimate - de facto,"Final figure, complete",2020.0,35569.0,19
Kazakhstan,2019,Total,Female,80 - 84,Estimate - de facto,"Final figure, complete",2020.0,131695.0,19
Kazakhstan,2019,Total,Female,81,Estimate - de facto,"Final figure, complete",2020.0,32357.0,19
Kazakhstan,2019,Total,Female,82,Estimate - de facto,"Final figure, complete",2020.0,27864.0,19
Kazakhstan,2019,Total,Female,83,Estimate - de facto,"Final figure, complete",2020.0,21387.0,19
Kazakhstan,2019,Total,Female,84,Estimate - de facto,"Final figure, complete",2020.0,14518.0,19
Kazakhstan,2019,Total,Female,85,Estimate - de facto,"Final figure, complete",2020.0,10367.0,19
Kazakhstan,2019,Total,Female,85 - 89,Estimate - de facto,"Final figure, complete",2020.0,42705.0,19
Kazakhstan,2019,Total,Female,86,Estimate - de facto,"Final figure, complete",2020.0,9509.0,19
Kazakhstan,2019,Total,Female,87,Estimate - de facto,"Final figure, complete",2020.0,8305.0,19
Kazakhstan,2019,Total,Female,88,Estimate - de facto,"Final figure, complete",2020.0,7740.0,19
Kazakhstan,2019,Total,Female,89,Estimate - de facto,"Final figure, complete",2020.0,6784.0,19
Kazakhstan,2019,Total,Female,90,Estimate - de facto,"Final figure, complete",2020.0,5118.0,19
Kazakhstan,2019,Total,Female,90 - 94,Estimate - de facto,"Final figure, complete",2020.0,15105.0,19
Kazakhstan,2019,Total,Female,91,Estimate - de facto,"Final figure, complete",2020.0,4005.0,19
Kazakhstan,2019,Total,Female,92,Estimate - de facto,"Final figure, complete",2020.0,2706.0,19
Kazakhstan,2019,Total,Female,93,Estimate - de facto,"Final figure, complete",2020.0,1827.0,19
Kazakhstan,2019,Total,Female,94,Estimate - de facto,"Final figure, complete",2020.0,1449.0,19
Kazakhstan,2019,Total,Female,95,Estimate - de facto,"Final figure, complete",2020.0,1037.0,19
Kazakhstan,2019,Total,Female,95 - 99,Estimate - de facto,"Final figure, complete",2020.0,2522.0,19
Kazakhstan,2019,Total,Female,96,Estimate - de facto,"Final figure, complete",2020.0,541.0,19
Kazakhstan,2019,Total,Female,97,Estimate - de facto,"Final figure, complete",2020.0,399.0,19
Kazakhstan,2019,Total,Female,98,Estimate - de facto,"Final figure, complete",2020.0,316.0,19
Kazakhstan,2019,Total,Female,99,Estimate - de facto,"Final figure, complete",2020.0,229.0,19
Kazakhstan,2019,Total,Female,100 +,Estimate - de facto,"Final figure, complete",2020.0,524.0,19
Kazakhstan,2019,Urban,Both Sexes,Total,Estimate - de facto,"Final figure, complete",2020.0,10818430.0,19
Kazakhstan,2019,Urban,Both Sexes,0,Estimate - de facto,"Final figure, complete",2020.0,233302.0,19
Kazakhstan,2019,Urban,Both Sexes,0 - 4,Estimate - de facto,"Final figure, complete",2020.0,1136730.0,19
Kazakhstan,2019,Urban,Both Sexes,1 - 4,Estimate - de facto,"Final figure, complete",2020.0,903428.0,19
Kazakhstan,2019,Urban,Both Sexes,5 - 9,Estimate - de facto,"Final figure, complete",2020.0,1034558.0,19
Kazakhstan,2019,Urban,Both Sexes,10 - 14,Estimate - de facto,"Final figure, complete",2020.0,790140.0,19
Kazakhstan,2019,Urban,Both Sexes,15 - 19,Estimate - de facto,"Final figure, complete",2020.0,604900.0,19
Kazakhstan,2019,Urban,Both Sexes,20 - 24,Estimate - de facto,"Final figure, complete",2020.0,674529.0,19
Kazakhstan,2019,Urban,Both Sexes,25 - 29,Estimate - de facto,"Final figure, complete",2020.0,950675.0,19
Kazakhstan,2019,Urban,Both Sexes,30 - 34,Estimate - de facto,"Final figure, complete",2020.0,1001397.0,19
Kazakhstan,2019,Urban,Both Sexes,35 - 39,Estimate - de facto,"Final figure, complete",2020.0,800315.0,19
Kazakhstan,2019,Urban,Both Sexes,40 - 44,Estimate - de facto,"Final figure, complete",2020.0,692966.0,19
Kazakhstan,2019,Urban,Both Sexes,45 - 49,Estimate - de facto,"Final figure, complete",2020.0,637994.0,19
Kazakhstan,2019,Urban,Both Sexes,50 - 54,Estimate - de facto,"Final figure, complete",2020.0,579848.0,19
Kazakhstan,2019,Urban,Both Sexes,55 - 59,Estimate - de facto,"Final figure, complete",2020.0,588398.0,19
Kazakhstan,2019,Urban,Both Sexes,60 - 64,Estimate - de facto,"Final figure, complete",2020.0,464635.0,19
Kazakhstan,2019,Urban,Both Sexes,65 - 69,Estimate - de facto,"Final figure, complete",2020.0,346560.0,19
Kazakhstan,2019,Urban,Both Sexes,70 - 74,Estimate - de facto,"Final figure, complete",2020.0,205644.0,19
Kazakhstan,2019,Urban,Both Sexes,75 - 79,Estimate - de facto,"Final figure, complete",2020.0,140917.0,19
Kazakhstan,2019,Urban,Both Sexes,80 - 84,Estimate - de facto,"Final figure, complete",2020.0,116354.0,19
Kazakhstan,2019,Urban,Both Sexes,85 - 89,Estimate - de facto,"Final figure, complete",2020.0,36977.0,19
Kazakhstan,2019,Urban,Both Sexes,90 - 94,Estimate - de facto,"Final figure, complete",2020.0,12301.0,19
Kazakhstan,2019,Urban,Both Sexes,95 - 99,Estimate - de facto,"Final figure, complete",2020.0,2066.0,19
Kazakhstan,2019,Urban,Both Sexes,100 +,Estimate - de facto,"Final figure, complete",2020.0,526.0,19
Kazakhstan,2019,Urban,Male,Total,Estimate - de facto,"Final figure, complete",2020.0,5103920.0,19
Kazakhstan,2019,Urban,Male,0,Estimate - de facto,"Final figure, complete",2020.0,120515.0,19
Kazakhstan,2019,Urban,Male,0 - 4,Estimate - de facto,"Final figure, complete",2020.0,586584.0,19
Kazakhstan,2019,Urban,Male,1 - 4,Estimate - de facto,"Final figure, complete",2020.0,466069.0,19
Kazakhstan,2019,Urban,Male,5 - 9,Estimate - de facto,"Final figure, complete",2020.0,532589.0,19
Kazakhstan,2019,Urban,Male,10 - 14,Estimate - de facto,"Final figure, complete",2020.0,406580.0,19
Kazakhstan,2019,Urban,Male,15 - 19,Estimate - de facto,"Final figure, complete",2020.0,310162.0,19
Kazakhstan,2019,Urban,Male,20 - 24,Estimate - de facto,"Final figure, complete",2020.0,333294.0,19
Kazakhstan,2019,Urban,Male,25 - 29,Estimate - de facto,"Final figure, complete",2020.0,455357.0,19
Kazakhstan,2019,Urban,Male,30 - 34,Estimate - de facto,"Final figure, complete",2020.0,478299.0,19
Kazakhstan,2019,Urban,Male,35 - 39,Estimate - de facto,"Final figure, complete",2020.0,385494.0,19
Kazakhstan,2019,Urban,Male,40 - 44,Estimate - de facto,"Final figure, complete",2020.0,325093.0,19
Kazakhstan,2019,Urban,Male,45 - 49,Estimate - de facto,"Final figure, complete",2020.0,292297.0,19
Kazakhstan,2019,Urban,Male,50 - 54,Estimate - de facto,"Final figure, complete",2020.0,260240.0,19
Kazakhstan,2019,Urban,Male,55 - 59,Estimate - de facto,"Final figure, complete",2020.0,257130.0,19
Kazakhstan,2019,Urban,Male,60 - 64,Estimate - de facto,"Final figure, complete",2020.0,189932.0,19
Kazakhstan,2019,Urban,Male,65 - 69,Estimate - de facto,"Final figure, complete",2020.0,130594.0,19
Kazakhstan,2019,Urban,Male,70 - 74,Estimate - de facto,"Final figure, complete",2020.0,71506.0,19
Kazakhstan,2019,Urban,Male,75 - 79,Estimate - de facto,"Final figure, complete",2020.0,43103.0,19
Kazakhstan,2019,Urban,Male,80 - 84,Estimate - de facto,"Final figure, complete",2020.0,32164.0,19
Kazakhstan,2019,Urban,Male,85 - 89,Estimate - de facto,"Final figure, complete",2020.0,9534.0,19
Kazakhstan,2019,Urban,Male,90 - 94,Estimate - de facto,"Final figure, complete",2020.0,2933.0,19
Kazakhstan,2019,Urban,Male,95 - 99,Estimate - de facto,"Final figure, complete",2020.0,747.0,19
Kazakhstan,2019,Urban,Male,100 +,Estimate - de facto,"Final figure, complete",2020.0,288.0,19
Kazakhstan,2019,Urban,Female,Total,Estimate - de facto,"Final figure, complete",2020.0,5714510.0,19
Kazakhstan,2019,Urban,Female,0,Estimate - de facto,"Final figure, complete",2020.0,112787.0,19
Kazakhstan,2019,Urban,Female,0 - 4,Estimate - de facto,"Final figure, complete",2020.0,550146.0,19
Kazakhstan,2019,Urban,Female,1 - 4,Estimate - de facto,"Final figure, complete",2020.0,437359.0,19
Kazakhstan,2019,Urban,Female,5 - 9,Estimate - de facto,"Final figure, complete",2020.0,501969.0,19
Kazakhstan,2019,Urban,Female,10 - 14,Estimate - de facto,"Final figure, complete",2020.0,383560.0,19
Kazakhstan,2019,Urban,Female,15 - 19,Estimate - de facto,"Final figure, complete",2020.0,294738.0,19
Kazakhstan,2019,Urban,Female,20 - 24,Estimate - de facto,"Final figure, complete",2020.0,341235.0,19
Kazakhstan,2019,Urban,Female,25 - 29,Estimate - de facto,"Final figure, complete",2020.0,495318.0,19
Kazakhstan,2019,Urban,Female,30 - 34,Estimate - de facto,"Final figure, complete",2020.0,523098.0,19
Kazakhstan,2019,Urban,Female,35 - 39,Estimate - de facto,"Final figure, complete",2020.0,414821.0,19
Kazakhstan,2019,Urban,Female,40 - 44,Estimate - de facto,"Final figure, complete",2020.0,367873.0,19
Kazakhstan,2019,Urban,Female,45 - 49,Estimate - de facto,"Final figure, complete",2020.0,345697.0,19
Kazakhstan,2019,Urban,Female,50 - 54,Estimate - de facto,"Final figure, complete",2020.0,319608.0,19
Kazakhstan,2019,Urban,Female,55 - 59,Estimate - de facto,"Final figure, complete",2020.0,331268.0,19
Kazakhstan,2019,Urban,Female,60 - 64,Estimate - de facto,"Final figure, complete",2020.0,274703.0,19
Kazakhstan,2019,Urban,Female,65 - 69,Estimate - de facto,"Final figure, complete",2020.0,215966.0,19
Kazakhstan,2019,Urban,Female,70 - 74,Estimate - de facto,"Final figure, complete",2020.0,134138.0,19
Kazakhstan,2019,Urban,Female,75 - 79,Estimate - de facto,"Final figure, complete",2020.0,97814.0,19
Kazakhstan,2019,Urban,Female,80 - 84,Estimate - de facto,"Final figure, complete",2020.0,84190.0,19
Kazakhstan,2019,Urban,Female,85 - 89,Estimate - de facto,"Final figure, complete",2020.0,27443.0,19
Kazakhstan,2019,Urban,Female,90 - 94,Estimate - de facto,"Final figure, complete",2020.0,9368.0,19
Kazakhstan,2019,Urban,Female,95 - 99,Estimate - de facto,"Final figure, complete",2020.0,1319.0,19
Kazakhstan,2019,Urban,Female,100 +,Estimate - de facto,"Final figure, complete",2020.0,238.0,19
Kazakhstan,2019,Rural,Both Sexes,Total,Estimate - de facto,"Final figure, complete",2020.0,7695243.0,19
Kazakhstan,2019,Rural,Both Sexes,0,Estimate - de facto,"Final figure, complete",2020.0,163340.0,19
Kazakhstan,2019,Rural,Both Sexes,0 - 4,Estimate - de facto,"Final figure, complete",2020.0,827566.0,19
Kazakhstan,2019,Rural,Both Sexes,1 - 4,Estimate - de facto,"Final figure, complete",2020.0,664226.0,19
Kazakhstan,2019,Rural,Both Sexes,5 - 9,Estimate - de facto,"Final figure, complete",2020.0,807604.0,19
Kazakhstan,2019,Rural,Both Sexes,10 - 14,Estimate - de facto,"Final figure, complete",2020.0,714734.0,19
Kazakhstan,2019,Rural,Both Sexes,15 - 19,Estimate - de facto,"Final figure, complete",2020.0,551895.0,19
Kazakhstan,2019,Rural,Both Sexes,20 - 24,Estimate - de facto,"Final figure, complete",2020.0,515641.0,19
Kazakhstan,2019,Rural,Both Sexes,25 - 29,Estimate - de facto,"Final figure, complete",2020.0,559793.0,19
Kazakhstan,2019,Rural,Both Sexes,30 - 34,Estimate - de facto,"Final figure, complete",2020.0,582503.0,19
Kazakhstan,2019,Rural,Both Sexes,35 - 39,Estimate - de facto,"Final figure, complete",2020.0,513758.0,19
Kazakhstan,2019,Rural,Both Sexes,40 - 44,Estimate - de facto,"Final figure, complete",2020.0,477174.0,19
Kazakhstan,2019,Rural,Both Sexes,45 - 49,Estimate - de facto,"Final figure, complete",2020.0,448467.0,19
Kazakhstan,2019,Rural,Both Sexes,50 - 54,Estimate - de facto,"Final figure, complete",2020.0,418909.0,19
Kazakhstan,2019,Rural,Both Sexes,55 - 59,Estimate - de facto,"Final figure, complete",2020.0,415990.0,19
Kazakhstan,2019,Rural,Both Sexes,60 - 64,Estimate - de facto,"Final figure, complete",2020.0,315880.0,19
Kazakhstan,2019,Rural,Both Sexes,65 - 69,Estimate - de facto,"Final figure, complete",2020.0,223336.0,19
Kazakhstan,2019,Rural,Both Sexes,70 - 74,Estimate - de facto,"Final figure, complete",2020.0,124252.0,19
Kazakhstan,2019,Rural,Both Sexes,75 - 79,Estimate - de facto,"Final figure, complete",2020.0,94140.0,19
Kazakhstan,2019,Rural,Both Sexes,80 - 84,Estimate - de facto,"Final figure, complete",2020.0,71292.0,19
Kazakhstan,2019,Rural,Both Sexes,85 - 89,Estimate - de facto,"Final figure, complete",2020.0,21459.0,19
Kazakhstan,2019,Rural,Both Sexes,90 - 94,Estimate - de facto,"Final figure, complete",2020.0,8227.0,19
Kazakhstan,2019,Rural,Both Sexes,95 - 99,Estimate - de facto,"Final figure, complete",2020.0,2001.0,19
Kazakhstan,2019,Rural,Both Sexes,100 +,Estimate - de facto,"Final figure, complete",2020.0,622.0,19
Kazakhstan,2019,Rural,Male,Total,Estimate - de facto,"Final figure, complete",2020.0,3869745.0,19
Kazakhstan,2019,Rural,Male,0,Estimate - de facto,"Final figure, complete",2020.0,84167.0,19
Kazakhstan,2019,Rural,Male,0 - 4,Estimate - de facto,"Final figure, complete",2020.0,426492.0,19
Kazakhstan,2019,Rural,Male,1 - 4,Estimate - de facto,"Final figure, complete",2020.0,342325.0,19
Kazakhstan,2019,Rural,Male,5 - 9,Estimate - de facto,"Final figure, complete",2020.0,414257.0,19
Kazakhstan,2019,Rural,Male,10 - 14,Estimate - de facto,"Final figure, complete",2020.0,366785.0,19
Kazakhstan,2019,Rural,Male,15 - 19,Estimate - de facto,"Final figure, complete",2020.0,282088.0,19
Kazakhstan,2019,Rural,Male,20 - 24,Estimate - de facto,"Final figure, complete",2020.0,273636.0,19
Kazakhstan,2019,Rural,Male,25 - 29,Estimate - de facto,"Final figure, complete",2020.0,301868.0,19
Kazakhstan,2019,Rural,Male,30 - 34,Estimate - de facto,"Final figure, complete",2020.0,302956.0,19
Kazakhstan,2019,Rural,Male,35 - 39,Estimate - de facto,"Final figure, complete",2020.0,262850.0,19
Kazakhstan,2019,Rural,Male,40 - 44,Estimate - de facto,"Final figure, complete",2020.0,242482.0,19
Kazakhstan,2019,Rural,Male,45 - 49,Estimate - de facto,"Final figure, complete",2020.0,226711.0,19
Kazakhstan,2019,Rural,Male,50 - 54,Estimate - de facto,"Final figure, complete",2020.0,208453.0,19
Kazakhstan,2019,Rural,Male,55 - 59,Estimate - de facto,"Final figure, complete",2020.0,201283.0,19
Kazakhstan,2019,Rural,Male,60 - 64,Estimate - de facto,"Final figure, complete",2020.0,146718.0,19
Kazakhstan,2019,Rural,Male,65 - 69,Estimate - de facto,"Final figure, complete",2020.0,95967.0,19
Kazakhstan,2019,Rural,Male,70 - 74,Estimate - de facto,"Final figure, complete",2020.0,50043.0,19
Kazakhstan,2019,Rural,Male,75 - 79,Estimate - de facto,"Final figure, complete",2020.0,33548.0,19
Kazakhstan,2019,Rural,Male,80 - 84,Estimate - de facto,"Final figure, complete",2020.0,23787.0,19
Kazakhstan,2019,Rural,Male,85 - 89,Estimate - de facto,"Final figure, complete",2020.0,6197.0,19
Kazakhstan,2019,Rural,Male,90 - 94,Estimate - de facto,"Final figure, complete",2020.0,2490.0,19
Kazakhstan,2019,Rural,Male,95 - 99,Estimate - de facto,"Final figure, complete",2020.0,798.0,19
Kazakhstan,2019,Rural,Male,100 +,Estimate - de facto,"Final figure, complete",2020.0,336.0,19
Kazakhstan,2019,Rural,Female,Total,Estimate - de facto,"Final figure, complete",2020.0,3825498.0,19
Kazakhstan,2019,Rural,Female,0,Estimate - de facto,"Final figure, complete",2020.0,79173.0,19
Kazakhstan,2019,Rural,Female,0 - 4,Estimate - de facto,"Final figure, complete",2020.0,401074.0,19
Kazakhstan,2019,Rural,Female,1 - 4,Estimate - de facto,"Final figure, complete",2020.0,321901.0,19
Kazakhstan,2019,Rural,Female,5 - 9,Estimate - de facto,"Final figure, complete",2020.0,393347.0,19
Kazakhstan,2019,Rural,Female,10 - 14,Estimate - de facto,"Final figure, complete",2020.0,347949.0,19
Kazakhstan,2019,Rural,Female,15 - 19,Estimate - de facto,"Final figure, complete",2020.0,269807.0,19
Kazakhstan,2019,Rural,Female,20 - 24,Estimate - de facto,"Final figure, complete",2020.0,242005.0,19
Kazakhstan,2019,Rural,Female,25 - 29,Estimate - de facto,"Final figure, complete",2020.0,257925.0,19
Kazakhstan,2019,Rural,Female,30 - 34,Estimate - de facto,"Final figure, complete",2020.0,279547.0,19
Kazakhstan,2019,Rural,Female,35 - 39,Estimate - de facto,"Final figure, complete",2020.0,250908.0,19
Kazakhstan,2019,Rural,Female,40 - 44,Estimate - de facto,"Final figure, complete",2020.0,234692.0,19
Kazakhstan,2019,Rural,Female,45 - 49,Estimate - de facto,"Final figure, complete",2020.0,221756.0,19
Kazakhstan,2019,Rural,Female,50 - 54,Estimate - de facto,"Final figure, complete",2020.0,210456.0,19
Kazakhstan,2019,Rural,Female,55 - 59,Estimate - de facto,"Final figure, complete",2020.0,214707.0,19
Kazakhstan,2019,Rural,Female,60 - 64,Estimate - de facto,"Final figure, complete",2020.0,169162.0,19
Kazakhstan,2019,Rural,Female,65 - 69,Estimate - de facto,"Final figure, complete",2020.0,127369.0,19
Kazakhstan,2019,Rural,Female,70 - 74,Estimate - de facto,"Final figure, complete",2020.0,74209.0,19
Kazakhstan,2019,Rural,Female,75 - 79,Estimate - de facto,"Final figure, complete",2020.0,60592.0,19
Kazakhstan,2019,Rural,Female,80 - 84,Estimate - de facto,"Final figure, complete",2020.0,47505.0,19
Kazakhstan,2019,Rural,Female,85 - 89,Estimate - de facto,"Final figure, complete",2020.0,15262.0,19
Kazakhstan,2019,Rural,Female,90 - 94,Estimate - de facto,"Final figure, complete",2020.0,5737.0,19
Kazakhstan,2019,Rural,Female,95 - 99,Estimate - de facto,"Final figure, complete",2020.0,1203.0,19
Kazakhstan,2019,Rural,Female,100 +,Estimate - de facto,"Final figure, complete",2020.0,286.0,19
Kenya,2019,Total,Both Sexes,Total,Census - de facto - complete tabulation,"Final figure, complete",2020.0,47206259.0,20
Kenya,2019,Total,Both Sexes,0,Census - de facto - complete tabulation,"Final figure, complete",2020.0,1098023.0,20
Kenya,2019,Total,Both Sexes,0 - 4,Census - de facto - complete tabulation,"Final figure, complete",2020.0,5975953.0,20
Kenya,2019,Total,Both Sexes,1,Census - de facto - complete tabulation,"Final figure, complete",2020.0,1151908.0,20
Kenya,2019,Total,Both Sexes,2,Census - de facto - complete tabulation,"Final figure, complete",2020.0,1222077.0,20
Kenya,2019,Total,Both Sexes,3,Census - de facto - complete tabulation,"Final figure, complete",2020.0,1239600.0,20
Kenya,2019,Total,Both Sexes,4,Census - de facto - complete tabulation,"Final figure, complete",2020.0,1264345.0,20
Kenya,2019,Total,Both Sexes,5,Census - de facto - complete tabulation,"Final figure, complete",2020.0,1234084.0,20
Kenya,2019,Total,Both Sexes,5 - 9,Census - de facto - complete tabulation,"Final figure, complete",2020.0,6186950.0,20
Kenya,2019,Total,Both Sexes,6,Census - de facto - complete tabulation,"Final figure, complete",2020.0,1269152.0,20
Kenya,2019,Total,Both Sexes,7,Census - de facto - complete tabulation,"Final figure, complete",2020.0,1207882.0,20
Kenya,2019,Total,Both Sexes,8,Census - de facto - complete tabulation,"Final figure, complete",2020.0,1232081.0,20
